index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,cum5
38467,38468,218A0277,Larix sibirica,2019-07-06 13:00:00,0.0,,,0.44099014278887866
38468,38469,218A0277,Larix sibirica,2019-07-06 14:00:00,0.0,,,0.44324665521233825
38469,38470,218A0277,Larix sibirica,2019-07-06 15:00:00,0.0,,,0.4547137110449753
38470,38471,218A0277,Larix sibirica,2019-07-06 16:00:00,0.0,,,0.4639925755869686
38471,38472,218A0277,Larix sibirica,2019-07-06 17:00:00,0.0,,,0.4662290260359914
38472,38473,218A0277,Larix sibirica,2019-07-06 18:00:00,4.42691528122772,0.478480783384577,0.441369701458783,0.4510469961478192
38473,38474,218A0277,Larix sibirica,2019-07-06 19:00:00,4.48944841166146,0.580513273245576,0.108965659099322,0.5092680304604698
38474,38475,218A0277,Larix sibirica,2019-07-06 20:00:00,4.48944841166146,,,0.5114695213895079
38475,38476,218A0277,Larix sibirica,2019-07-06 21:00:00,4.51926364044436,0.69777976349823,0.108965659099322,0.5013876007303067
38476,38477,218A0277,Larix sibirica,2019-07-06 22:00:00,4.46227348970786,1.11016107954384,0.0,0.4699507103640597
38477,38478,218A0277,Larix sibirica,2019-07-06 23:00:00,4.46227348970786,,,0.47217415622417874
38478,38479,218A0277,Larix sibirica,2019-07-07 00:00:00,4.5678399117561,-1.80572098792782,0.680075950050668,0.4308963376903755
38479,38480,218A0277,Larix sibirica,2019-07-07 01:00:00,4.52737702544073,,0.0867301358051673,0.37148346789074854
38480,38481,218A0277,Larix sibirica,2019-07-07 02:00:00,4.52737702544073,,,0.3737683986168362
38481,38482,218A0277,Larix sibirica,2019-07-07 03:00:00,4.59526545488639,-1.39400467154056,0.207504130070865,0.4130992603788171
38482,38483,218A0277,Larix sibirica,2019-07-07 04:00:00,4.57308775974675,-1.38971871143453,0.0,0.3890195622736756
38483,38484,218A0277,Larix sibirica,2019-07-07 05:00:00,4.57308775974675,,,0.39128818893120715
38484,38485,218A0277,Larix sibirica,2019-07-07 06:00:00,4.57308775974675,,,0.4563843901586632
38485,38486,218A0277,Larix sibirica,2019-07-07 07:00:00,4.57308775974675,,,0.48048225331244915
38486,38487,218A0277,Larix sibirica,2019-07-07 08:00:00,4.57308775974675,,,0.48268532388524626
38487,38488,218A0277,Larix sibirica,2019-07-07 09:00:00,4.57308775974675,,,0.5073377602505136
38488,38489,218A0277,Larix sibirica,2019-07-07 10:00:00,4.57308775974675,,,0.4832348281932446
38489,38490,218A0277,Larix sibirica,2019-07-07 11:00:00,4.57308775974675,,,0.48543166588549036
38490,38491,218A0277,Larix sibirica,2019-07-07 12:00:00,4.57308775974675,,,0.484105588336367
38491,38492,218A0277,Larix sibirica,2019-07-07 13:00:00,4.57308775974675,,,0.4535728785400503
38492,38493,218A0277,Larix sibirica,2019-07-07 14:00:00,4.57308775974675,,,0.4557850460904778
38493,38494,218A0277,Larix sibirica,2019-07-07 15:00:00,4.57308775974675,,,0.4970253204099912
38494,38495,218A0277,Larix sibirica,2019-07-07 16:00:00,4.57308775974675,,,0.44827577513895395
38495,38496,218A0277,Larix sibirica,2019-07-07 17:00:00,4.57308775974675,,,0.45048705449359205
38496,38497,218A0277,Larix sibirica,2019-07-07 18:00:00,4.57308775974675,,,0.4428784691276056
38497,38498,218A0277,Larix sibirica,2019-07-07 19:00:00,4.034069779305,,2.94001715384762,0.41716376645988884
38498,38499,218A0277,Larix sibirica,2019-07-07 20:00:00,4.034069779305,,,0.4193912457950855
38499,38500,218A0277,Larix sibirica,2019-07-07 21:00:00,4.24092070384586,1.76615129532588,1.77356417302767,0.38279742872864553
38500,38501,218A0277,Larix sibirica,2019-07-07 22:00:00,4.21700341897415,0.953172664280648,1.29059590376935,0.2997946746678406
38501,38502,218A0277,Larix sibirica,2019-07-07 23:00:00,4.21700341897415,,,0.30209526275718424
38502,38503,218A0277,Larix sibirica,2019-07-08 00:00:00,4.30714398718367,,0.818054694620629,0.30429631493545456
38503,38504,218A0277,Larix sibirica,2019-07-08 01:00:00,4.37594632564664,,0.477865718350574,0.3479996692456887
38504,38505,218A0277,Larix sibirica,2019-07-08 02:00:00,4.37594632564664,,,0.3502639311920917
38505,38506,218A0277,Larix sibirica,2019-07-08 03:00:00,4.2736286522947,-1.39400467154056,0.329112250561401,0.3103040084723198
38506,38507,218A0277,Larix sibirica,2019-07-08 04:00:00,4.36477845439897,-1.39400467154056,0.329112250561407,0.33870071327498763
38507,38508,218A0277,Larix sibirica,2019-07-08 05:00:00,4.36477845439897,,,0.34096662401752764
38508,38509,218A0277,Larix sibirica,2019-07-08 06:00:00,4.37671991990163,,0.196126469672296,0.31320883908479674
38509,38510,218A0277,Larix sibirica,2019-07-08 07:00:00,4.41402689502912,-12.7190539168948,0.0,0.2858767516993989
38510,38511,218A0277,Larix sibirica,2019-07-08 08:00:00,4.41402689502912,,,0.2881728832097303
38511,38512,218A0277,Larix sibirica,2019-07-08 09:00:00,4.49518087631561,1.4927287855553,1.66321174100106,0.32032137798098365
38512,38513,218A0277,Larix sibirica,2019-07-08 10:00:00,4.32916411661291,0.918252791283668,2.74386986247756,0.29099289417630286
38513,38514,218A0277,Larix sibirica,2019-07-08 11:00:00,4.32916411661291,,,0.29328115901756013
38514,38515,218A0277,Larix sibirica,2019-07-08 12:00:00,4.00670048420238,0.608613343544384,4.10287169060831,0.2909319860134527
38515,38516,218A0277,Larix sibirica,2019-07-08 13:00:00,3.94756962419475,0.569539407660735,2.74386986247756,0.34247041060841493
38516,38517,218A0277,Larix sibirica,2019-07-08 14:00:00,3.94756962419475,,,0.3447205182809637
38517,38518,218A0277,Larix sibirica,2019-07-08 15:00:00,3.71318528674886,0.682364733401915,4.90685154319825,0.2664359703667783
38518,38519,218A0277,Larix sibirica,2019-07-08 16:00:00,3.73719553362181,0.834520116076625,3.73378128598493,0.3303168209015061
38519,38520,218A0277,Larix sibirica,2019-07-08 17:00:00,3.73719553362181,,,0.3325704555105364
38520,38521,218A0277,Larix sibirica,2019-07-08 18:00:00,3.63602818995466,0.754000158857855,4.10287169060831,0.2626036073804578
38521,38522,218A0277,Larix sibirica,2019-07-08 19:00:00,3.56352169427715,0.688367272906581,4.1028716906083,0.2513813691645395
38522,38523,218A0277,Larix sibirica,2019-07-08 20:00:00,3.56352169427715,,,0.2536820230230268
38523,38524,218A0277,Larix sibirica,2019-07-08 21:00:00,3.81113373234786,0.863125864700343,4.1028716906083,0.1651180032491155
