index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,cum5
8877,8878,218A0111,Tilia cordata,2019-07-06 13:00:00,0.0,,,0.11622144309458445
8878,8879,218A0111,Tilia cordata,2019-07-06 14:00:00,0.0,,,0.12290709187704525
8879,8880,218A0111,Tilia cordata,2019-07-06 15:00:00,0.0,,,0.43696655873350654
8880,8881,218A0111,Tilia cordata,2019-07-06 16:00:00,0.0,,,0.4719974539026653
8881,8882,218A0111,Tilia cordata,2019-07-06 17:00:00,0.0,,,0.47842984597544075
8882,8883,218A0111,Tilia cordata,2019-07-06 18:00:00,0.0,,,0.0
8883,8884,218A0111,Tilia cordata,2019-07-06 19:00:00,4.05768430850036,0.641245923578363,0.582928385930974,0.4585220612958012
8884,8885,218A0111,Tilia cordata,2019-07-06 20:00:00,4.05768430850036,,,0.4649505382484534
8885,8886,218A0111,Tilia cordata,2019-07-06 21:00:00,4.36790204341718,0.763474117719363,0.582928385930974,1.380450682057084
8886,8887,218A0111,Tilia cordata,2019-07-06 22:00:00,4.44138347019081,,0.0,1.7890958973810855
8887,8888,218A0111,Tilia cordata,2019-07-06 23:00:00,4.44138347019081,,,1.794618428517012
8888,8889,218A0111,Tilia cordata,2019-07-07 00:00:00,4.30108032250937,-1.75429857601273,0.0,1.8071641377419192
8889,8890,218A0111,Tilia cordata,2019-07-07 01:00:00,4.20433790343799,-1.38971871143453,0.271282564578691,1.8074032838472804
8890,8891,218A0111,Tilia cordata,2019-07-07 02:00:00,4.20433790343799,,,1.8129024559879818
8891,8892,218A0111,Tilia cordata,2019-07-07 03:00:00,4.26544567147158,-1.39400467154056,0.0682016751667504,1.8095612041820301
8892,8893,218A0111,Tilia cordata,2019-07-07 04:00:00,4.28341288687557,-1.38971871143453,0.162357717066823,1.8417018779165455
8893,8894,218A0111,Tilia cordata,2019-07-07 05:00:00,4.28341288687557,,,1.8471670954379225
8894,8895,218A0111,Tilia cordata,2019-07-07 06:00:00,4.28341288687557,,,1.8258157141524198
8895,8896,218A0111,Tilia cordata,2019-07-07 07:00:00,4.28341288687557,,,1.8404809076169577
8896,8897,218A0111,Tilia cordata,2019-07-07 08:00:00,4.28341288687557,,,1.8459360019346933
8897,8898,218A0111,Tilia cordata,2019-07-07 09:00:00,4.28341288687557,,,1.6863664907862854
8898,8899,218A0111,Tilia cordata,2019-07-07 10:00:00,4.28341288687557,,,1.7655532831691683
8899,8900,218A0111,Tilia cordata,2019-07-07 11:00:00,4.28341288687557,,,1.7710473670618054
8900,8901,218A0111,Tilia cordata,2019-07-07 12:00:00,4.28341288687557,,,1.61399324767633
8901,8902,218A0111,Tilia cordata,2019-07-07 13:00:00,4.28341288687557,,,1.6494707407957219
8902,8903,218A0111,Tilia cordata,2019-07-07 14:00:00,4.28341288687557,,,1.6550310042834995
8903,8904,218A0111,Tilia cordata,2019-07-07 15:00:00,4.28341288687557,,,1.4846089414784032
8904,8905,218A0111,Tilia cordata,2019-07-07 16:00:00,4.28341288687557,,,1.3728507909877885
8905,8906,218A0111,Tilia cordata,2019-07-07 17:00:00,4.28341288687557,,,1.3785834279234106
8906,8907,218A0111,Tilia cordata,2019-07-07 18:00:00,4.21576712317355,,1.51439494342312,1.5208798497184555
8907,8908,218A0111,Tilia cordata,2019-07-07 19:00:00,4.10495125983343,,2.13863370974153,1.7478282005014942
8908,8909,218A0111,Tilia cordata,2019-07-07 20:00:00,4.10495125983343,,,1.7533012905672773
8909,8910,218A0111,Tilia cordata,2019-07-07 21:00:00,4.27597666567632,,0.0682016751667487,1.8546356820060526
8910,8911,218A0111,Tilia cordata,2019-07-07 22:00:00,4.22988873348758,,0.162357717066823,1.7471477532696742
8911,8912,218A0111,Tilia cordata,2019-07-07 23:00:00,4.22988873348758,,,1.7526104478117062
8912,8913,218A0111,Tilia cordata,2019-07-08 00:00:00,4.34579993029851,,0.738022836640895,1.6792120632122556
8913,8914,218A0111,Tilia cordata,2019-07-08 01:00:00,4.39257576988983,,0.882061397196516,1.7450863748911756
8914,8915,218A0111,Tilia cordata,2019-07-08 02:00:00,4.39257576988983,,,1.7505396253295462
8915,8916,218A0111,Tilia cordata,2019-07-08 03:00:00,4.49450609773378,-1.38971871143453,0.0,1.7520236664740325
8916,8917,218A0111,Tilia cordata,2019-07-08 04:00:00,4.51081176250805,-1.39400467154056,0.246369513668924,1.8593767095552962
8917,8918,218A0111,Tilia cordata,2019-07-08 05:00:00,4.51081176250805,,,1.8647440059897402
8918,8919,218A0111,Tilia cordata,2019-07-08 06:00:00,4.39570015563131,,0.738022836640901,1.7166936819576029
8919,8920,218A0111,Tilia cordata,2019-07-08 07:00:00,4.36665738359494,-2.82147817099704,0.474575520485801,1.8152577105914014
8920,8921,218A0111,Tilia cordata,2019-07-08 08:00:00,4.36665738359494,,,1.8206434030269336
8921,8922,218A0111,Tilia cordata,2019-07-08 09:00:00,4.32873735974959,,1.5386417908219,1.8533145283974954
8922,8923,218A0111,Tilia cordata,2019-07-08 10:00:00,4.25383704998315,0.968928668106107,1.72318674893273,1.907465191948701
8923,8924,218A0111,Tilia cordata,2019-07-08 11:00:00,4.25383704998315,,,1.9127798722225813
8924,8925,218A0111,Tilia cordata,2019-07-08 12:00:00,4.28409133277183,,3.52293595408333,1.83967892132801
8925,8926,218A0111,Tilia cordata,2019-07-08 13:00:00,4.2362039072464,0.518745509023467,2.32820456260648,1.82330223369435
8926,8927,218A0111,Tilia cordata,2019-07-08 14:00:00,4.2362039072464,,,1.8286615306571923
8927,8928,218A0111,Tilia cordata,2019-07-08 15:00:00,4.23756763899113,0.426557674512572,4.36633393000489,1.8874891822911304
8928,8929,218A0111,Tilia cordata,2019-07-08 16:00:00,4.15585346002801,0.490680418172441,4.67109107140065,1.8606052710702672
8929,8930,218A0111,Tilia cordata,2019-07-08 17:00:00,4.15585346002801,,,1.8659297240851669
8930,8931,218A0111,Tilia cordata,2019-07-08 18:00:00,4.03837423480836,0.540671872706606,4.07370650617257,1.6077570882201342
8931,8932,218A0111,Tilia cordata,2019-07-08 19:00:00,3.96979673710104,,5.31910758255716,1.7761153480940313
8932,8933,218A0111,Tilia cordata,2019-07-08 20:00:00,3.96979673710104,,,1.7814844373069216
8933,8934,218A0111,Tilia cordata,2019-07-08 21:00:00,4.21670742068348,,6.39633043338164,1.8455730027466757
8934,8935,218A0111,Tilia cordata,2019-07-08 22:00:00,4.16560790353162,,3.0152880838171,1.8347969701981732
8935,8936,218A0111,Tilia cordata,2019-07-08 23:00:00,4.16560790353162,,,1.840117432044529
8936,8937,218A0111,Tilia cordata,2019-07-09 00:00:00,4.28343671355655,,0.151564789448104,1.9479123925667086
8937,8938,218A0111,Tilia cordata,2019-07-09 01:00:00,4.27899353750881,-1.39400467154056,0.365524533514105,1.8293917695029507
8938,8939,218A0111,Tilia cordata,2019-07-09 02:00:00,4.27899353750881,,,1.8347053811320089
8939,8940,218A0111,Tilia cordata,2019-07-09 03:00:00,4.32832543173421,-1.38971871143453,0.253051853066848,1.8062780896880954
