index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,cum5
26631,26632,218A0212,Acer platanoides,2019-07-06 13:00:00,0.0,,,2.083195051531703
26632,26633,218A0212,Acer platanoides,2019-07-06 14:00:00,0.0,,,2.092132837639208
26633,26634,218A0212,Acer platanoides,2019-07-06 15:00:00,0.0,,,2.321575161672691
26634,26635,218A0212,Acer platanoides,2019-07-06 16:00:00,0.0,,,2.281561986090513
26635,26636,218A0212,Acer platanoides,2019-07-06 17:00:00,0.0,,,2.2903480334561865
26636,26637,218A0212,Acer platanoides,2019-07-06 18:00:00,0.0,,,2.2684449909844053
26637,26638,218A0212,Acer platanoides,2019-07-06 19:00:00,0.0,,,2.2386368082525943
26638,26639,218A0212,Acer platanoides,2019-07-06 20:00:00,0.0,,,2.2474339968662536
26639,26640,218A0212,Acer platanoides,2019-07-06 21:00:00,0.0,,,2.309588645109127
26640,26641,218A0212,Acer platanoides,2019-07-06 22:00:00,0.0,,,1.2408909743983805
26641,26642,218A0212,Acer platanoides,2019-07-06 23:00:00,0.0,,,1.2503400786281462
26642,26643,218A0212,Acer platanoides,2019-07-07 00:00:00,0.0,,,0.8803620467098004
26643,26644,218A0212,Acer platanoides,2019-07-07 01:00:00,0.0,,,0.8624371823663466
26644,26645,218A0212,Acer platanoides,2019-07-07 02:00:00,0.0,,,0.8721207852426932
26645,26646,218A0212,Acer platanoides,2019-07-07 03:00:00,0.0,,,0.8154533217101909
26646,26647,218A0212,Acer platanoides,2019-07-07 04:00:00,0.0,,,0.8595923658968853
26647,26648,218A0212,Acer platanoides,2019-07-07 05:00:00,0.0,,,0.8692584513988131
26648,26649,218A0212,Acer platanoides,2019-07-07 06:00:00,0.0,,,1.1779642112788689
26649,26650,218A0212,Acer platanoides,2019-07-07 07:00:00,0.0,,,2.3703925287349015
26650,26651,218A0212,Acer platanoides,2019-07-07 08:00:00,0.0,,,2.3790313971458503
26651,26652,218A0212,Acer platanoides,2019-07-07 09:00:00,0.0,,,2.312770373049618
26652,26653,218A0212,Acer platanoides,2019-07-07 10:00:00,0.0,,,2.4612176807943063
26653,26654,218A0212,Acer platanoides,2019-07-07 11:00:00,0.0,,,2.469778824999352
26654,26655,218A0212,Acer platanoides,2019-07-07 12:00:00,0.0,,,2.442535002769035
26655,26656,218A0212,Acer platanoides,2019-07-07 13:00:00,0.0,,,2.539645909962023
26656,26657,218A0212,Acer platanoides,2019-07-07 14:00:00,0.0,,,2.548137876983137
26657,26658,218A0212,Acer platanoides,2019-07-07 15:00:00,0.0,,,2.5184091551488916
26658,26659,218A0212,Acer platanoides,2019-07-07 16:00:00,0.0,,,2.4722288891767885
26659,26660,218A0212,Acer platanoides,2019-07-07 17:00:00,0.0,,,2.4807486686115063
26660,26661,218A0212,Acer platanoides,2019-07-07 18:00:00,0.0,,,2.6497764236977015
26661,26662,218A0212,Acer platanoides,2019-07-07 19:00:00,0.0,,,2.0668633964542877
26662,26663,218A0212,Acer platanoides,2019-07-07 20:00:00,0.0,,,2.07563453667949
26663,26664,218A0212,Acer platanoides,2019-07-07 21:00:00,0.0,,,1.6006344689289966
26664,26665,218A0212,Acer platanoides,2019-07-07 22:00:00,0.0,,,0.7490590610798387
26665,26666,218A0212,Acer platanoides,2019-07-07 23:00:00,0.0,,,0.7586832336133171
26666,26667,218A0212,Acer platanoides,2019-07-08 00:00:00,0.0,,,0.9279535850112056
26667,26668,218A0212,Acer platanoides,2019-07-08 01:00:00,0.0,,,0.751642252414573
26668,26669,218A0212,Acer platanoides,2019-07-08 02:00:00,0.0,,,0.7612456894774181
26669,26670,218A0212,Acer platanoides,2019-07-08 03:00:00,0.0,,,0.664233270212037
26670,26671,218A0212,Acer platanoides,2019-07-08 04:00:00,0.0,,,0.7207157549181799
26671,26672,218A0212,Acer platanoides,2019-07-08 05:00:00,0.0,,,0.730320584208863
26672,26673,218A0212,Acer platanoides,2019-07-08 06:00:00,0.0,,,5.91585636254594
26673,26674,218A0212,Acer platanoides,2019-07-08 07:00:00,5.07660440263977,0.724884253020827,0.165094640044655,1.24661508287297
26674,26675,218A0212,Acer platanoides,2019-07-08 08:00:00,5.07660440263977,,,1.2558556877277915
26675,26676,218A0212,Acer platanoides,2019-07-08 09:00:00,5.16343690920017,-1.97465759868819,0.667059716925222,1.1790065257197935
26676,26677,218A0212,Acer platanoides,2019-07-08 10:00:00,5.1785763734352,-1.39400467154056,1.30937305913381,1.9336471747633386
26677,26678,218A0212,Acer platanoides,2019-07-08 11:00:00,5.1785763734352,,,1.9424193956689504
26678,26679,218A0212,Acer platanoides,2019-07-08 12:00:00,5.33453441687437,-1.39400467154056,1.30937305913381,2.216040910794159
26679,26680,218A0212,Acer platanoides,2019-07-08 13:00:00,5.37410834325992,-1.39400467154056,0.165094640044649,2.265466791923946
26680,26681,218A0212,Acer platanoides,2019-07-08 14:00:00,5.37410834325992,,,2.2740047837387585
26681,26682,218A0212,Acer platanoides,2019-07-08 15:00:00,4.89438716137833,0.638220190890411,1.67771811669243,2.425841745780665
26682,26683,218A0212,Acer platanoides,2019-07-08 16:00:00,4.86123455287618,0.552737681705501,0.972241269606906,2.388065034201965
26683,26684,218A0212,Acer platanoides,2019-07-08 17:00:00,4.86123455287618,,,2.396506281749297
26684,26685,218A0212,Acer platanoides,2019-07-08 18:00:00,4.82664145518597,0.628108293536007,1.67771811669243,2.6108954961529465
26685,26686,218A0212,Acer platanoides,2019-07-08 19:00:00,4.73383572283003,,0.0,1.9329723743992133
26686,26687,218A0212,Acer platanoides,2019-07-08 20:00:00,4.73383572283003,,,1.9416936016971575
26687,26688,218A0212,Acer platanoides,2019-07-08 21:00:00,4.87725320774514,0.743926033022929,0.667059716925222,1.4475017036675955
26688,26689,218A0212,Acer platanoides,2019-07-08 22:00:00,4.92543292235855,0.778272785329047,0.396062189919554,0.5060161192709387
26689,26690,218A0212,Acer platanoides,2019-07-08 23:00:00,4.92543292235855,,,0.5156481349780274
26690,26691,218A0212,Acer platanoides,2019-07-09 00:00:00,5.03835655614207,,1.14743520368066,0.9809115466548735
26691,26692,218A0212,Acer platanoides,2019-07-09 01:00:00,4.96827391932604,-1.39400467154056,0.349420737428523,0.41843085063093544
26692,26693,218A0212,Acer platanoides,2019-07-09 02:00:00,4.96827391932604,,,0.4281009514915022
26693,26694,218A0212,Acer platanoides,2019-07-09 03:00:00,4.91932387610299,-1.39400467154056,0.587232601928423,0.5836808186686518
26694,26695,218A0212,Acer platanoides,2019-07-09 04:00:00,4.92468003267007,-1.39400467154056,0.0,0.5232417844130322
26695,26696,218A0212,Acer platanoides,2019-07-09 05:00:00,4.92468003267007,,,0.5328252134883843
26696,26697,218A0212,Acer platanoides,2019-07-09 06:00:00,4.8843763560696,-1.39400467154056,0.145957596999293,0.5465181591711359
26697,26698,218A0212,Acer platanoides,2019-07-09 07:00:00,4.81807047704985,24.0431839555034,0.349420737428532,0.45414460855567523
26698,26699,218A0212,Acer platanoides,2019-07-09 08:00:00,4.81807047704985,,,0.4637541183605876
26699,26700,218A0212,Acer platanoides,2019-07-09 09:00:00,4.95076331796465,1.01043460407899,0.145957596999298,0.793484540069924
26700,26701,218A0212,Acer platanoides,2019-07-09 10:00:00,4.95459621569242,0.954071099328868,0.853977800435438,1.4238430253626935
26701,26702,218A0212,Acer platanoides,2019-07-09 11:00:00,4.95459621569242,,,1.432808324234548
26702,26703,218A0212,Acer platanoides,2019-07-09 12:00:00,4.95531723790782,0.881994944102903,0.587232601928416,1.6040818482046506
26703,26704,218A0212,Acer platanoides,2019-07-09 13:00:00,5.02559008036643,0.579708426045817,1.81154305741914,1.486548665573082
26704,26705,218A0212,Acer platanoides,2019-07-09 14:00:00,5.02559008036643,,,1.4954562686710753
26705,26706,218A0212,Acer platanoides,2019-07-09 15:00:00,5.01688281377663,0.489512136141109,2.18222352750119,1.76587455282375
26706,26707,218A0212,Acer platanoides,2019-07-09 16:00:00,4.97631690114959,,3.00357307624244,1.8524731490049933
26707,26708,218A0212,Acer platanoides,2019-07-09 17:00:00,4.97631690114959,,,1.8611284080845107
26708,26709,218A0212,Acer platanoides,2019-07-09 18:00:00,4.99337129812541,,2.57929478107053,2.251857380106246
26709,26710,218A0212,Acer platanoides,2019-07-09 19:00:00,4.90795732445617,-0.140644901909568,1.14743520368067,0.8546548916063924
26710,26711,218A0212,Acer platanoides,2019-07-09 20:00:00,4.90795732445617,,,0.8639335326488048
26711,26712,218A0212,Acer platanoides,2019-07-09 21:00:00,4.98971623026952,0.581602592813199,2.57929478107053,0.5860443125233098
26712,26713,218A0212,Acer platanoides,2019-07-09 22:00:00,5.00927438667118,0.844908732435247,0.587232601928416,0.24874060481003696
26713,26714,218A0212,Acer platanoides,2019-07-09 23:00:00,5.00927438667118,,,0.2583893344335682
26714,26715,218A0212,Acer platanoides,2019-07-10 00:00:00,5.12466577015441,-2.12914996055898,0.145957596999293,1.065424956297204
26715,26716,218A0212,Acer platanoides,2019-07-10 01:00:00,5.02470371382937,-1.39400467154056,0.349420737428532,0.35890987055124496
26716,26717,218A0212,Acer platanoides,2019-07-10 02:00:00,5.02470371382937,,,0.36846970851046024
26717,26718,218A0212,Acer platanoides,2019-07-10 03:00:00,5.11531785279583,-1.39400467154056,0.349420737428523,0.6375064710503907
26718,26719,218A0212,Acer platanoides,2019-07-10 04:00:00,4.99593990753107,-1.39400467154056,0.0,0.6550490983889008
26719,26720,218A0212,Acer platanoides,2019-07-10 05:00:00,4.99593990753107,,,0.6644017815383684
26720,26721,218A0212,Acer platanoides,2019-07-10 06:00:00,4.98322661277105,-1.39400467154056,0.587232601928416,0.5527457827565734
26721,26722,218A0212,Acer platanoides,2019-07-10 07:00:00,5.02937294521568,-13.8706470021024,0.349420737428532,0.37038964556703263
26722,26723,218A0212,Acer platanoides,2019-07-10 08:00:00,5.02937294521568,,,0.37990566506491513
26723,26724,218A0212,Acer platanoides,2019-07-10 09:00:00,5.09381606011963,1.01482042469442,0.349420737428532,0.5822711609292947
26724,26725,218A0212,Acer platanoides,2019-07-10 10:00:00,5.05168297589842,0.937594537788332,0.145957596999293,0.4061733021327131
26725,26726,218A0212,Acer platanoides,2019-07-10 11:00:00,5.05168297589842,,,0.41564845014708585
26726,26727,218A0212,Acer platanoides,2019-07-10 12:00:00,4.99400632591745,0.771769314667584,0.145957596999293,0.543114547342754
26727,26728,218A0212,Acer platanoides,2019-07-10 13:00:00,5.05588578025356,,0.145957596999293,1.1984378941761966
26728,26729,218A0212,Acer platanoides,2019-07-10 14:00:00,5.05588578025356,,,1.2073926299926754
26729,26730,218A0212,Acer platanoides,2019-07-10 15:00:00,5.04766113635871,0.446641172291562,1.46669310445174,0.9406794548843522
26730,26731,218A0212,Acer platanoides,2019-07-10 16:00:00,5.04870976076468,,0.853977800435438,1.381077815580193
26731,26732,218A0212,Acer platanoides,2019-07-10 17:00:00,5.04870976076468,,,1.3898999538467651
