index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,cum5
2959,2960,218A0079,Larix sibirica,2019-07-06 13:00:00,0.0,,,0.25229214234286945
2960,2961,218A0079,Larix sibirica,2019-07-06 14:00:00,0.0,,,0.03822048595916739
2961,2962,218A0079,Larix sibirica,2019-07-06 15:00:00,0.0,,,0.021373161784240795
2962,2963,218A0079,Larix sibirica,2019-07-06 16:00:00,0.0,,,0.0
2963,2964,218A0079,Larix sibirica,2019-07-06 17:00:00,0.0,,,0.12561382208709668
2964,2965,218A0079,Larix sibirica,2019-07-06 18:00:00,0.0,,,0.34523917368161433
2965,2966,218A0079,Larix sibirica,2019-07-06 19:00:00,3.40313999182786,,0.2900562206376,0.25043698901204575
2966,2967,218A0079,Larix sibirica,2019-07-06 20:00:00,3.40313999182786,,,0.23374214345075608
2967,2968,218A0079,Larix sibirica,2019-07-06 21:00:00,3.53359028654088,0.49717598277295,0.0,0.1778179835359268
2968,2969,218A0079,Larix sibirica,2019-07-06 22:00:00,3.45649244177931,0.862294329901704,0.121337172334558,0.179271054370021
2969,2970,218A0079,Larix sibirica,2019-07-06 23:00:00,3.45649244177931,,,0.214178794411316
2970,2971,218A0079,Larix sibirica,2019-07-07 00:00:00,3.56170734386051,,0.270073043607613,0.1139361479962129
2971,2972,218A0079,Larix sibirica,2019-07-07 01:00:00,3.63984475874996,-1.39400467154056,0.879885063070139,0.15835628109341338
2972,2973,218A0079,Larix sibirica,2019-07-07 02:00:00,3.63984475874996,,,0.12946056841717715
2973,2974,218A0079,Larix sibirica,2019-07-07 03:00:00,3.60366362090659,-1.39400467154056,0.0,0.1827335098406468
2974,2975,218A0079,Larix sibirica,2019-07-07 04:00:00,3.62584401468298,-1.39400467154056,0.113093081661685,0.20317130138140707
2975,2976,218A0079,Larix sibirica,2019-07-07 05:00:00,3.62584401468298,,,0.19243860397789453
2976,2977,218A0079,Larix sibirica,2019-07-07 06:00:00,3.62584401468298,,,0.08156254032845005
2977,2978,218A0079,Larix sibirica,2019-07-07 07:00:00,3.62584401468298,,,0.09735058797521659
2978,2979,218A0079,Larix sibirica,2019-07-07 08:00:00,3.62584401468298,,,0.26818171565068827
2979,2980,218A0079,Larix sibirica,2019-07-07 09:00:00,3.62584401468298,,,0.33838996692617224
2980,2981,218A0079,Larix sibirica,2019-07-07 10:00:00,3.62584401468298,,,0.5245695184928135
2981,2982,218A0079,Larix sibirica,2019-07-07 11:00:00,3.62584401468298,,,0.33167645529377415
2982,2983,218A0079,Larix sibirica,2019-07-07 12:00:00,3.62584401468298,,,0.32487476786365865
2983,2984,218A0079,Larix sibirica,2019-07-07 13:00:00,3.62584401468298,,,0.31651678304373465
2984,2985,218A0079,Larix sibirica,2019-07-07 14:00:00,3.62584401468298,,,0.27784578378415914
