index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,cum5
32549,32550,218A0262,Acer platanoides,2019-07-06 13:00:00,0.0,,,0.3413934184622454
32550,32551,218A0262,Acer platanoides,2019-07-06 14:00:00,0.0,,,0.3476002012666628
32551,32552,218A0262,Acer platanoides,2019-07-06 15:00:00,0.0,,,0.3472806503740309
32552,32553,218A0262,Acer platanoides,2019-07-06 16:00:00,0.0,,,0.29991424545759987
32553,32554,218A0262,Acer platanoides,2019-07-06 17:00:00,0.0,,,0.30613643178263994
32554,32555,218A0262,Acer platanoides,2019-07-06 18:00:00,0.0,,,0.49731824086062904
32555,32556,218A0262,Acer platanoides,2019-07-06 19:00:00,0.0,,,0.45970740998793486
32556,32557,218A0262,Acer platanoides,2019-07-06 20:00:00,0.0,,,0.4658095830490065
32557,32558,218A0262,Acer platanoides,2019-07-06 21:00:00,0.0,,,0.21102870912225663
32558,32559,218A0262,Acer platanoides,2019-07-06 22:00:00,0.0,,,0.10917307964541702
32559,32560,218A0262,Acer platanoides,2019-07-06 23:00:00,0.0,,,0.11549822439183309
32560,32561,218A0262,Acer platanoides,2019-07-07 00:00:00,0.0,,,0.0
32561,32562,218A0262,Acer platanoides,2019-07-07 01:00:00,0.0,,,0.28254572758682517
32562,32563,218A0262,Acer platanoides,2019-07-07 02:00:00,0.0,,,0.28874203905648826
32563,32564,218A0262,Acer platanoides,2019-07-07 03:00:00,0.0,,,0.06207127003189841
32564,32565,218A0262,Acer platanoides,2019-07-07 04:00:00,0.0,,,0.18451167653661235
32565,32566,218A0262,Acer platanoides,2019-07-07 05:00:00,0.0,,,0.19076109303077354
32566,32567,218A0262,Acer platanoides,2019-07-07 06:00:00,0.0,,,0.09639905936650495
32567,32568,218A0262,Acer platanoides,2019-07-07 07:00:00,0.0,,,0.27554266523641857
32568,32569,218A0262,Acer platanoides,2019-07-07 08:00:00,0.0,,,0.28171884674847836
32569,32570,218A0262,Acer platanoides,2019-07-07 09:00:00,0.0,,,0.17712601462736133
32570,32571,218A0262,Acer platanoides,2019-07-07 10:00:00,0.0,,,0.13785208806786428
32571,32572,218A0262,Acer platanoides,2019-07-07 11:00:00,0.0,,,0.14410760515423476
32572,32573,218A0262,Acer platanoides,2019-07-07 12:00:00,0.0,,,0.2951633057365692
32573,32574,218A0262,Acer platanoides,2019-07-07 13:00:00,0.0,,,0.40690857261844987
32574,32575,218A0262,Acer platanoides,2019-07-07 14:00:00,0.0,,,0.4129728451627668
32575,32576,218A0262,Acer platanoides,2019-07-07 15:00:00,0.0,,,0.3328717265195464
32576,32577,218A0262,Acer platanoides,2019-07-07 16:00:00,0.0,,,0.5279923951674829
32577,32578,218A0262,Acer platanoides,2019-07-07 17:00:00,0.0,,,0.5339643091970853
32578,32579,218A0262,Acer platanoides,2019-07-07 18:00:00,0.0,,,0.33165277245679403
32579,32580,218A0262,Acer platanoides,2019-07-07 19:00:00,0.0,,,0.3125013532389188
32580,32581,218A0262,Acer platanoides,2019-07-07 20:00:00,0.0,,,0.31860402524326714
32581,32582,218A0262,Acer platanoides,2019-07-07 21:00:00,0.0,,,0.24519588250801896
32582,32583,218A0262,Acer platanoides,2019-07-07 22:00:00,0.0,,,0.24954277966460106
32583,32584,218A0262,Acer platanoides,2019-07-07 23:00:00,0.0,,,0.255674943450694
32584,32585,218A0262,Acer platanoides,2019-07-08 00:00:00,3.95741924531473,0.888557147946427,3.56732320193207,0.3966783758565477
32585,32586,218A0262,Acer platanoides,2019-07-08 01:00:00,3.98731111973985,-1.59653253957847,2.13741771371442,0.39466876929003736
32586,32587,218A0262,Acer platanoides,2019-07-08 02:00:00,3.98731111973985,,,0.4006931397465521
32587,32588,218A0262,Acer platanoides,2019-07-08 03:00:00,4.01829935434767,-1.39400467154056,1.34843243369059,0.29520173766479735
32588,32589,218A0262,Acer platanoides,2019-07-08 04:00:00,4.06425805136438,-1.39400467154056,2.58023178124642,0.35762576153645353
