index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,cum5
20713,20714,218A0186,Tilia cordata,2019-07-06 13:00:00,3.3280045994044,,0.0,8.772732587366024
20714,20715,218A0186,Tilia cordata,2019-07-06 14:00:00,3.3280045994044,,,8.768864020071193
20715,20716,218A0186,Tilia cordata,2019-07-06 15:00:00,3.33030002569844,-0.0308778390529171,0.381853466248695,7.142114693372023
20716,20717,218A0186,Tilia cordata,2019-07-06 16:00:00,3.32272452534582,0.10315579898331,0.926236619141139,8.393627634827018
20717,20718,218A0186,Tilia cordata,2019-07-06 17:00:00,3.32272452534582,,,8.390022349644326
20718,20719,218A0186,Tilia cordata,2019-07-06 18:00:00,3.29408076752048,0.409649946871538,0.639361077320861,8.317420276038412
20719,20720,218A0186,Tilia cordata,2019-07-06 19:00:00,3.41282371505555,0.974975771545949,0.381853466248695,7.786324632994598
20720,20721,218A0186,Tilia cordata,2019-07-06 20:00:00,3.41282371505555,,,7.783135029625888
20721,20722,218A0186,Tilia cordata,2019-07-06 21:00:00,3.26220486401411,,0.381853466248695,6.405866467444391
20722,20723,218A0186,Tilia cordata,2019-07-06 22:00:00,3.37246132404955,-4.95328519316353,0.0,4.1888080819422475
20723,20724,218A0186,Tilia cordata,2019-07-06 23:00:00,3.37246132404955,,,4.188039341232025
20724,20725,218A0186,Tilia cordata,2019-07-07 00:00:00,3.33095638546986,-1.49470907437273,1.80749981796125e-18,3.206241345424151
20725,20726,218A0186,Tilia cordata,2019-07-07 01:00:00,3.33206715107272,,0.0,2.220532044574095
20726,20727,218A0186,Tilia cordata,2019-07-07 02:00:00,3.33206715107272,,,2.2210831848146495
20727,20728,218A0186,Tilia cordata,2019-07-07 03:00:00,3.33206715107272,,,1.9327410837304575
20728,20729,218A0186,Tilia cordata,2019-07-07 04:00:00,3.33206715107272,,,0.33608258707437233
20729,20730,218A0186,Tilia cordata,2019-07-07 05:00:00,3.33206715107272,,,0.3378922808154378
20730,20731,218A0186,Tilia cordata,2019-07-07 06:00:00,3.33206715107272,,,3.4907401068311152
20731,20732,218A0186,Tilia cordata,2019-07-07 07:00:00,3.33206715107272,,,6.003266520951216
20732,20733,218A0186,Tilia cordata,2019-07-07 08:00:00,3.33206715107272,,,6.001291949838984
20733,20734,218A0186,Tilia cordata,2019-07-07 09:00:00,3.33206715107272,,,5.8504613159657906
20734,20735,218A0186,Tilia cordata,2019-07-07 10:00:00,3.33206715107272,,,5.752909289391461
20735,20736,218A0186,Tilia cordata,2019-07-07 11:00:00,3.33206715107272,,,5.751105344740549
20736,20737,218A0186,Tilia cordata,2019-07-07 12:00:00,3.33206715107272,,,6.690593429167838
20737,20738,218A0186,Tilia cordata,2019-07-07 13:00:00,3.33206715107272,,,6.590134051430575
20738,20739,218A0186,Tilia cordata,2019-07-07 14:00:00,3.33206715107272,,,6.5877774071596695
20739,20740,218A0186,Tilia cordata,2019-07-07 15:00:00,3.33206715107272,,,7.277998681010289
20740,20741,218A0186,Tilia cordata,2019-07-07 16:00:00,3.33206715107272,,,6.852596191857491
20741,20742,218A0186,Tilia cordata,2019-07-07 17:00:00,3.33206715107272,,,6.850070189358729
20742,20743,218A0186,Tilia cordata,2019-07-07 18:00:00,3.33206715107272,,,6.894726108846137
20743,20744,218A0186,Tilia cordata,2019-07-07 19:00:00,3.33206715107272,,,6.706230450311007
20744,20745,218A0186,Tilia cordata,2019-07-07 20:00:00,3.33206715107272,,,6.703806329843371
20745,20746,218A0186,Tilia cordata,2019-07-07 21:00:00,3.33206715107272,,,4.78327015077948
20746,20747,218A0186,Tilia cordata,2019-07-07 22:00:00,3.33206715107272,,,2.5854782817522537
20747,20748,218A0186,Tilia cordata,2019-07-07 23:00:00,3.33206715107272,,,2.5857807296663657
20748,20749,218A0186,Tilia cordata,2019-07-08 00:00:00,3.33206715107272,,,0.8656633642512815
20749,20750,218A0186,Tilia cordata,2019-07-08 01:00:00,3.33206715107272,,,1.2826153443375572
20750,20751,218A0186,Tilia cordata,2019-07-08 02:00:00,3.33206715107272,,,1.283776035886256
20751,20752,218A0186,Tilia cordata,2019-07-08 03:00:00,3.33206715107272,,,0.0
20752,20753,218A0186,Tilia cordata,2019-07-08 04:00:00,3.33206715107272,,,0.056281512887459334
20753,20754,218A0186,Tilia cordata,2019-07-08 05:00:00,3.33206715107272,,,0.058246712170901424
20754,20755,218A0186,Tilia cordata,2019-07-08 06:00:00,3.33206715107272,,,1.502051360843192
20755,20756,218A0186,Tilia cordata,2019-07-08 07:00:00,3.33206715107272,2.28713154220864,0.0,2.4669371443061165
20756,20757,218A0186,Tilia cordata,2019-07-08 08:00:00,3.33206715107272,,,2.4673156389084863
20757,20758,218A0186,Tilia cordata,2019-07-08 09:00:00,3.48716262784132,0.804947524948105,0.0,3.5072100653305958
20758,20759,218A0186,Tilia cordata,2019-07-08 10:00:00,3.48716262784132,,1.34465131714454,3.7839368728220264
20759,20760,218A0186,Tilia cordata,2019-07-08 11:00:00,3.48716262784132,,,3.7834515828815953
20760,20761,218A0186,Tilia cordata,2019-07-08 12:00:00,3.48716262784132,,3.8875339621833,3.5907538310356277
20761,20762,218A0186,Tilia cordata,2019-07-08 13:00:00,3.48716262784132,0.262971214847553,1.05841817355964,5.004039409140105
20762,20763,218A0186,Tilia cordata,2019-07-08 14:00:00,3.48716262784132,,,5.00275709718103
20763,20764,218A0186,Tilia cordata,2019-07-08 15:00:00,3.48351726815372,0.297281399424907,4.32981867836032,4.206301418119298
20764,20765,218A0186,Tilia cordata,2019-07-08 16:00:00,3.42046585967794,0.511503104807393,1.05841817355965,4.276336746015085
20765,20766,218A0186,Tilia cordata,2019-07-08 17:00:00,3.42046585967794,,,4.275531946849086
20766,20767,218A0186,Tilia cordata,2019-07-08 18:00:00,3.26929851327671,,0.792425409322256,4.400435977575602
20767,20768,218A0186,Tilia cordata,2019-07-08 19:00:00,3.25365362571281,0.437254162273047,2.68189572964717,2.4432571913509924
20768,20769,218A0186,Tilia cordata,2019-07-08 20:00:00,3.25365362571281,,,2.443648153717353
20769,20770,218A0186,Tilia cordata,2019-07-08 21:00:00,3.43548450473005,0.453285859675874,3.8875339621833,2.053152159017097
20770,20771,218A0186,Tilia cordata,2019-07-08 22:00:00,3.42432683464254,0.478236927224104,0.792425409322246,0.6888666376976955
20771,20772,218A0186,Tilia cordata,2019-07-08 23:00:00,3.42432683464254,,,0.6903975335273554
20772,20773,218A0186,Tilia cordata,2019-07-09 00:00:00,3.42432683464254,6.70760485588989,1.09068003088396,0.6919264398887474
20773,20774,218A0186,Tilia cordata,2019-07-09 01:00:00,3.42432683464254,,1.09068003088396,0.6934533606574658
20774,20775,218A0186,Tilia cordata,2019-07-09 02:00:00,3.42432683464254,,,0.6949782996990356
