id;device;profile;timestamp_utc;Angle1;Angle2;Amplitude;Direction;
24556901;2647;9;2020-09-13 00:28:25.25;;;0;4;
24556896;2647;9;2020-09-13 00:28:21.21;0;0;;;
24556824;2646;9;2020-09-13 00:26:30.30;;;0;4;
24556821;2646;9;2020-09-13 00:26:25.25;0,5;0;;;
24556566;2648;9;2020-09-13 00:21:07.07;;;0;4;
24556560;2648;9;2020-09-13 00:21:01.01;0;0;;;
24556148;2650;9;2020-09-13 00:11:45.45;;;0;4;
24556124;2650;9;2020-09-13 00:11:10.10;0;0;;;
24556122;2650;9;2020-09-13 00:11:09.09;;;0;4;
24556118;2650;9;2020-09-13 00:11:07.07;0;0;;;
24556101;2651;9;2020-09-13 00:10:40.40;;;0;4;
24556098;2651;9;2020-09-13 00:10:38.38;-7,5;0;;;
24555963;2643;9;2020-09-13 00:07:20.20;;;0;4;
24555957;2643;9;2020-09-13 00:07:13.13;0;0;;;
24555923;2644;9;2020-09-13 00:06:11.11;;;0;4;
24555921;2644;9;2020-09-13 00:06:08.08;0;-14;;;
24555888;2645;9;2020-09-13 00:05:27.27;;;0;4;
24555884;2645;9;2020-09-13 00:05:23.23;0,5;0;;;
24555796;2649;9;2020-09-13 00:03:40.40;0;0;;;
24555797;2649;9;2020-09-13 00:03:40.40;;;0;4;
24555795;2649;9;2020-09-13 00:03:40.40;;;0;4;
24555791;2649;9;2020-09-13 00:03:36.36;0;0;;;
24555772;2642;9;2020-09-13 00:03:15.15;0;-15,5;;;
24555563;2647;9;2020-09-12 23:58:33.33;;;0;2;
24555558;2647;9;2020-09-12 23:58:26.26;0;0;;;
24555532;2646;9;2020-09-12 23:57:49.49;;;0,5;4;
24555530;2646;9;2020-09-12 23:57:44.44;0,5;0;;;
24555218;2648;9;2020-09-12 23:50:47.47;;;0;4;
24555214;2648;9;2020-09-12 23:50:43.43;0;0;;;
24554785;2650;9;2020-09-12 23:41:01.01;;;0;1;
24554781;2650;9;2020-09-12 23:40:57.57;0;0;;;
24554748;2651;9;2020-09-12 23:40:23.23;;;0;2;
24554744;2651;9;2020-09-12 23:40:18.18;-7,5;0;;;
24554602;2643;9;2020-09-12 23:36:42.42;;;0;4;
24554597;2643;9;2020-09-12 23:36:35.35;0;0;;;
24554558;2644;9;2020-09-12 23:35:50.50;;;0;4;
24554554;2644;9;2020-09-12 23:35:44.44;0;-14;;;
24554533;2645;9;2020-09-12 23:35:21.21;;;0;4;
24554528;2645;9;2020-09-12 23:35:16.16;0,5;0;;;
24554467;2649;9;2020-09-12 23:34:15.15;;;0;1;
24554460;2642;9;2020-09-12 23:34:09.09;;;0;2;
24554428;2649;9;2020-09-12 23:33:44.44;;;0;1;
24554426;2649;9;2020-09-12 23:33:40.40;0;0;;;
24554222;2646;9;2020-09-12 23:29:06.06;;;0;2;
24554220;2646;9;2020-09-12 23:29:03.03;0,5;0;;;
24554199;2647;9;2020-09-12 23:28:37.37;;;0;2;
24554192;2647;9;2020-09-12 23:28:31.31;0;0;;;
24553864;2648;9;2020-09-12 23:21:15.15;;;0,5;4;
24553834;2648;9;2020-09-12 23:20:28.28;;;0,5;4;
24553826;2648;9;2020-09-12 23:20:22.22;0;0;;;
24553397;2650;9;2020-09-12 23:10:54.54;;;0;4;
24553394;2650;9;2020-09-12 23:10:49.49;0;0;;;
24553366;2651;9;2020-09-12 23:10:08.08;;;0,5;2;
24553362;2651;9;2020-09-12 23:10:00.00;-7,5;0;;;
24553206;2643;9;2020-09-12 23:06:04.04;;;0;2;
24553200;2643;9;2020-09-12 23:05:58.58;0;0;;;
24553179;2644;9;2020-09-12 23:05:26.26;;;0,5;4;
24553171;2644;9;2020-09-12 23:05:19.19;0;-14;;;
24553169;2649;9;2020-09-12 23:05:18.18;;;0;4;
24553163;2645;9;2020-09-12 23:05:13.13;;;0;1;
24553156;2645;9;2020-09-12 23:05:07.07;0,5;0;;;
24553150;2642;9;2020-09-12 23:05:01.01;;;0;1;
24553133;2649;9;2020-09-12 23:04:45.45;0;0;;;
24553086;2649;9;2020-09-12 23:03:50.50;0;0;;;
24553083;2649;9;2020-09-12 23:03:48.48;;;0;4;
24553082;2649;9;2020-09-12 23:03:44.44;0;0;;;
24552938;2646;9;2020-09-12 23:00:26.26;;;0;1;
24552934;2646;9;2020-09-12 23:00:23.23;0,5;0;;;
24552873;2647;9;2020-09-12 22:58:39.39;;;0;4;
24552865;2647;9;2020-09-12 22:58:36.36;0;0;;;
24552495;2648;9;2020-09-12 22:50:11.11;;;0;4;
24552491;2648;9;2020-09-12 22:50:06.06;0;0;;;
24552139;2650;9;2020-09-12 22:42:26.26;;;0;2;
24552050;2650;9;2020-09-12 22:40:46.46;;;0;2;
24552046;2650;9;2020-09-12 22:40:42.42;0;0;;;
24552011;2651;9;2020-09-12 22:39:49.49;;;0;4;
24552007;2651;9;2020-09-12 22:39:45.45;-7,5;0;;;
24551835;2643;9;2020-09-12 22:35:26.26;;;0;2;
24551826;2643;9;2020-09-12 22:35:20.20;0;0;;;
24551808;2645;9;2020-09-12 22:35:06.06;;;0;2;
24551800;2645;9;2020-09-12 22:34:59.59;0,5;0;;;
24551799;2644;9;2020-09-12 22:34:59.59;;;0;4;
24551795;2644;9;2020-09-12 22:34:55.55;0;-14;;;
24551740;2649;9;2020-09-12 22:33:54.54;;;0;4;
24551734;2649;9;2020-09-12 22:33:48.48;0;0;;;
24551641;2646;9;2020-09-12 22:31:46.46;;;0;4;
24551637;2646;9;2020-09-12 22:31:43.43;0,5;0;;;
24551515;2647;9;2020-09-12 22:28:47.47;;;0;2;
24551509;2647;9;2020-09-12 22:28:41.41;0;0;;;
24551181;2648;9;2020-09-12 22:21:16.16;;;0;1;
24551141;2648;9;2020-09-12 22:20:18.18;0;0;;;
24551119;2648;9;2020-09-12 22:19:49.49;;;0;1;
24551117;2648;9;2020-09-12 22:19:46.46;0;0;;;
24550707;2650;9;2020-09-12 22:10:39.39;;;0;1;
24550704;2650;9;2020-09-12 22:10:35.35;0;0;;;
24550664;2651;9;2020-09-12 22:09:30.30;;;0;2;
24550662;2651;9;2020-09-12 22:09:27.27;-7,5;0;;;
24550545;2642;9;2020-09-12 22:06:31.31;0;-15,5;;;
24550505;2643;9;2020-09-12 22:05:31.31;;;0;2;
24550467;2645;9;2020-09-12 22:04:59.59;;;0;4;
24550462;2645;9;2020-09-12 22:04:53.53;0,5;0;;;
24550457;2649;9;2020-09-12 22:04:49.49;;;0;2;
24550455;2643;9;2020-09-12 22:04:48.48;;;0;2;
24550452;2643;9;2020-09-12 22:04:42.42;0;0;;;
24550446;2644;9;2020-09-12 22:04:36.36;;;0;4;
24550444;2644;9;2020-09-12 22:04:33.33;0;-14;;;
24550421;2649;9;2020-09-12 22:04:06.06;0;0;;;
24550409;2649;9;2020-09-12 22:03:56.56;;;0;2;
24550406;2649;9;2020-09-12 22:03:51.51;0;0;;;
24550379;2646;9;2020-09-12 22:03:05.05;;;0;4;
24550376;2646;9;2020-09-12 22:03:03.03;0,5;0;;;
24550196;2647;9;2020-09-12 21:58:50.50;;;0;4;
24550191;2647;9;2020-09-12 21:58:45.45;0;0;;;
24549788;2648;9;2020-09-12 21:49:33.33;;;0;1;
24549785;2648;9;2020-09-12 21:49:30.30;;;0;1;
24549786;2648;9;2020-09-12 21:49:30.30;0;0;;;
24549782;2648;9;2020-09-12 21:49:28.28;0;0;;;
24549370;2650;9;2020-09-12 21:40:31.31;;;0;2;
24549365;2650;9;2020-09-12 21:40:27.27;0;0;;;
24549320;2651;9;2020-09-12 21:39:12.12;;;0;4;
24549318;2651;9;2020-09-12 21:39:10.10;-7,5;0;;;
24549228;2642;9;2020-09-12 21:37:21.21;0;-15,5;;;
24549118;2645;9;2020-09-12 21:34:50.50;;;0,5;4;
24549115;2645;9;2020-09-12 21:34:46.46;0,5;0;;;
24549108;2649;9;2020-09-12 21:34:43.43;;;0;4;
24549095;2646;9;2020-09-12 21:34:25.25;;;0;4;
24549088;2646;9;2020-09-12 21:34:20.20;0,5;0;;;
24549079;2644;9;2020-09-12 21:34:14.14;;;0;4;
24549076;2643;9;2020-09-12 21:34:13.13;;;0;2;
24549073;2644;9;2020-09-12 21:34:07.07;0;-14;;;
24549071;2643;9;2020-09-12 21:34:05.05;0;0;;;
24549067;2649;9;2020-09-12 21:34:02.02;;;0;4;
24549059;2649;9;2020-09-12 21:33:55.55;0;0;;;
24548841;2647;9;2020-09-12 21:28:54.54;;;0;2;
24548838;2647;9;2020-09-12 21:28:51.51;0;0;;;
24548393;2648;9;2020-09-12 21:19:15.15;;;0;4;
24548389;2648;9;2020-09-12 21:19:07.07;0;0;;;
24548043;2650;9;2020-09-12 21:11:30.30;;;0;2;
24548015;2650;9;2020-09-12 21:10:56.56;0;0;;;
24547990;2650;9;2020-09-12 21:10:23.23;;;0;2;
24547989;2650;9;2020-09-12 21:10:21.21;0;0;;;
24547928;2651;9;2020-09-12 21:08:55.55;;;0;2;
24547923;2651;9;2020-09-12 21:08:51.51;-7,5;0;;;
24547886;2642;9;2020-09-12 21:08:12.12;0;-15,5;;;
24547789;2646;9;2020-09-12 21:05:43.43;;;0;4;
24547786;2646;9;2020-09-12 21:05:38.38;0,5;0;;;
24547736;2645;9;2020-09-12 21:04:46.46;;;0,5;4;
24547730;2645;9;2020-09-12 21:04:41.41;0,5;0;;;
24547726;2649;9;2020-09-12 21:04:36.36;;;0;4;
24547698;2649;9;2020-09-12 21:04:03.03;0;0;;;
24547699;2649;9;2020-09-12 21:04:02.02;;;0;4;
24547697;2649;9;2020-09-12 21:04:02.02;;;0;4;
24547692;2649;9;2020-09-12 21:03:58.58;0;0;;;
24547681;2644;9;2020-09-12 21:03:47.47;;;0;4;
24547677;2644;9;2020-09-12 21:03:45.45;0;-14;;;
24547667;2643;9;2020-09-12 21:03:34.34;;;0,5;2;
24547661;2643;9;2020-09-12 21:03:30.30;0;0;;;
24547476;2647;9;2020-09-12 20:59:01.01;;;0;4;
24547473;2647;9;2020-09-12 20:58:55.55;0;0;;;
24547065;2648;9;2020-09-12 20:49:22.22;;;0;4;
24547063;2648;9;2020-09-12 20:49:21.21;0;0;;;
24547044;2648;9;2020-09-12 20:48:55.55;;;0;4;
24547042;2648;9;2020-09-12 20:48:51.51;0;0;;;
24546651;2650;9;2020-09-12 20:40:18.18;;;0;4;
24546648;2650;9;2020-09-12 20:40:13.13;0;0;;;
24546598;2642;9;2020-09-12 20:39:06.06;;;0;2;
24546578;2651;9;2020-09-12 20:38:40.40;;;0;4;
24546571;2651;9;2020-09-12 20:38:34.34;-7,5;0;;;
24546511;2646;9;2020-09-12 20:37:01.01;;;0;1;
24546503;2646;9;2020-09-12 20:36:57.57;0,5;0;;;
24546391;2645;9;2020-09-12 20:34:38.38;;;0,5;4;
24546384;2645;9;2020-09-12 20:34:32.32;0,5;0;;;
24546364;2649;9;2020-09-12 20:34:07.07;;;0;4;
24546362;2649;9;2020-09-12 20:34:02.02;0;0;;;
24546339;2644;9;2020-09-12 20:33:24.24;;;0;2;
24546338;2644;9;2020-09-12 20:33:20.20;0;-14;;;
24546317;2643;9;2020-09-12 20:32:58.58;;;0;2;
24546311;2643;9;2020-09-12 20:32:52.52;0;0;;;
24546153;2647;9;2020-09-12 20:29:04.04;;;0;4;
24546151;2647;9;2020-09-12 20:29:00.00;0;0;;;
24545730;2648;9;2020-09-12 20:19:54.54;;;0,5;1;
24545703;2648;9;2020-09-12 20:19:11.11;0;0;;;
24545677;2648;9;2020-09-12 20:18:38.38;;;0,5;1;
24545672;2648;9;2020-09-12 20:18:31.31;0;0;;;
24545291;2650;9;2020-09-12 20:10:10.10;;;0;4;
24545286;2650;9;2020-09-12 20:10:04.04;0;0;;;
24545204;2646;9;2020-09-12 20:08:20.20;;;0;4;
24545203;2651;9;2020-09-12 20:08:19.19;;;0;4;
24545202;2646;9;2020-09-12 20:08:18.18;0,5;0;;;
24545044;2645;9;2020-09-12 20:04:31.31;;;0;4;
24545038;2645;9;2020-09-12 20:04:25.25;0,5;0;;;
24545024;2649;9;2020-09-12 20:04:10.10;;;0;4;
24545019;2649;9;2020-09-12 20:04:06.06;0;0;;;
24544970;2644;9;2020-09-12 20:03:02.02;;;0;4;
24544966;2644;9;2020-09-12 20:02:58.58;0;-14;;;
24544937;2643;9;2020-09-12 20:02:20.20;;;0;4;
24544934;2643;9;2020-09-12 20:02:14.14;0;0;;;
24544796;2647;9;2020-09-12 19:59:11.11;;;0;4;
24544792;2647;9;2020-09-12 19:59:05.05;0;0;;;
24544331;2648;9;2020-09-12 19:48:19.19;;;0;4;
24544326;2648;9;2020-09-12 19:48:14.14;0;0;;;
24543987;2642;9;2020-09-12 19:40:45.45;;;0;4;
24543955;2650;9;2020-09-12 19:40:00.00;;;0;4;
24543954;2650;9;2020-09-12 19:39:56.56;0;0;;;
24543942;2646;9;2020-09-12 19:39:40.40;;;0;4;
24543938;2646;9;2020-09-12 19:39:37.37;0,5;0;;;
24543861;2651;9;2020-09-12 19:38:04.04;;;0;4;
24543856;2651;9;2020-09-12 19:38:00.00;-7,5;0;;;
24543700;2645;9;2020-09-12 19:34:23.23;;;0,5;4;
24543692;2645;9;2020-09-12 19:34:17.17;0,5;0;;;
24543691;2649;9;2020-09-12 19:34:16.16;;;0;1;
24543685;2649;9;2020-09-12 19:34:09.09;0;0;;;
24543610;2644;9;2020-09-12 19:32:40.40;;;0;2;
24543600;2644;9;2020-09-12 19:32:33.33;0;-14;;;
24543563;2643;9;2020-09-12 19:31:40.40;;;0;4;
24543559;2643;9;2020-09-12 19:31:36.36;0;0;;;
24543465;2647;9;2020-09-12 19:29:13.13;;;0;4;
24543460;2647;9;2020-09-12 19:29:10.10;0;0;;;
24542969;2648;9;2020-09-12 19:17:58.58;;;0;4;
24542964;2648;9;2020-09-12 19:17:53.53;0;0;;;
24542684;2642;9;2020-09-12 19:11:32.32;;;0;2;
24542682;2642;9;2020-09-12 19:11:28.28;0;0;;;
24542652;2646;9;2020-09-12 19:10:59.59;;;0;1;
24542649;2646;9;2020-09-12 19:10:56.56;0,5;0;;;
24542611;2650;9;2020-09-12 19:09:55.55;;;0;4;
24542604;2650;9;2020-09-12 19:09:48.48;0;0;;;
24542515;2651;9;2020-09-12 19:07:47.47;;;0;2;
24542513;2651;9;2020-09-12 19:07:43.43;-7,5;0;;;
24542411;2649;9;2020-09-12 19:05:11.11;;;0;4;
24542363;2649;9;2020-09-12 19:04:23.23;0;0;;;
24542358;2645;9;2020-09-12 19:04:18.18;;;0;4;
24542356;2649;9;2020-09-12 19:04:17.17;;;0;4;
24542347;2649;9;2020-09-12 19:04:13.13;0;0;;;
24542345;2645;9;2020-09-12 19:04:12.12;0,5;0;;;
24542256;2644;9;2020-09-12 19:02:17.17;;;0;2;
24542247;2644;9;2020-09-12 19:02:12.12;0;-14;;;
24542128;2647;9;2020-09-12 18:59:18.18;;;0;2;
24542126;2647;9;2020-09-12 18:59:14.14;0;0;;;
24541621;2648;9;2020-09-12 18:47:42.42;;;0,5;1;
24541615;2648;9;2020-09-12 18:47:35.35;0;0;;;
24541373;2642;9;2020-09-12 18:42:24.24;;;0;4;
24541371;2646;9;2020-09-12 18:42:22.22;;;0;2;
24541370;2642;9;2020-09-12 18:42:19.19;0;0;;;
24541365;2646;9;2020-09-12 18:42:14.14;0,5;0;;;
24541254;2650;9;2020-09-12 18:39:45.45;;;0,5;4;
24541250;2650;9;2020-09-12 18:39:40.40;0;0;;;
24541161;2651;9;2020-09-12 18:37:31.31;;;0;4;
24541155;2651;9;2020-09-12 18:37:26.26;-7,5;0;;;
24541035;2649;9;2020-09-12 18:34:55.55;;;0;4;
24541005;2649;9;2020-09-12 18:34:20.20;;;0;4;
24540999;2649;9;2020-09-12 18:34:17.17;0;0;;;
24540991;2645;9;2020-09-12 18:34:08.08;;;0;2;
24540987;2645;9;2020-09-12 18:34:02.02;0,5;0;;;
24540887;2644;9;2020-09-12 18:31:49.49;;;0;2;
24540883;2644;9;2020-09-12 18:31:45.45;0;-14;;;
24540849;2643;9;2020-09-12 18:31:05.05;;;0;2;
24540824;2643;9;2020-09-12 18:30:27.27;;;0;2;
24540820;2643;9;2020-09-12 18:30:23.23;0;0;;;
24540783;2647;9;2020-09-12 18:29:26.26;;;0;4;
24540781;2647;9;2020-09-12 18:29:18.18;0;0;;;
24540236;2648;9;2020-09-12 18:17:23.23;;;0;4;
24540231;2648;9;2020-09-12 18:17:18.18;0;0;;;
24540064;2646;9;2020-09-12 18:13:37.37;;;0;4;
24540054;2646;9;2020-09-12 18:13:32.32;0,5;0;;;
24540036;2642;9;2020-09-12 18:13:08.08;0;0;;;
24539888;2650;9;2020-09-12 18:09:40.40;;;0;4;
24539883;2650;9;2020-09-12 18:09:36.36;0;0;;;
24539778;2651;9;2020-09-12 18:07:11.11;;;0;4;
24539777;2651;9;2020-09-12 18:07:07.07;-7,5;0;;;
24539737;2649;9;2020-09-12 18:06:05.05;;;0;4;
24539651;2649;9;2020-09-12 18:04:26.26;;;0;4;
24539645;2649;9;2020-09-12 18:04:20.20;0;0;;;
24539626;2645;9;2020-09-12 18:04:01.01;;;0;4;
24539620;2645;9;2020-09-12 18:03:54.54;0,5;0;;;
24539507;2644;9;2020-09-12 18:01:29.29;;;0;4;
24539502;2644;9;2020-09-12 18:01:22.22;0;-14;;;
24539447;2643;9;2020-09-12 17:59:50.50;;;0;4;
24539440;2643;9;2020-09-12 17:59:44.44;0;0;;;
24539425;2647;9;2020-09-12 17:59:27.27;;;0;4;
24539422;2647;9;2020-09-12 17:59:23.23;0;0;;;
24538951;2648;9;2020-09-12 17:48:33.33;0;0;;;
24538888;2648;9;2020-09-12 17:47:02.02;;;0;4;
24538886;2648;9;2020-09-12 17:46:59.59;0;0;;;
24538797;2646;9;2020-09-12 17:44:53.53;;;0;4;
24538795;2646;9;2020-09-12 17:44:50.50;0,5;0;;;
24538745;2642;9;2020-09-12 17:44:02.02;;;0;4;
24538542;2650;9;2020-09-12 17:39:32.32;;;0;4;
24538538;2650;9;2020-09-12 17:39:27.27;0;0;;;
24538446;2649;9;2020-09-12 17:37:22.22;;;0;4;
24538427;2651;9;2020-09-12 17:36:55.55;;;0;4;
24538425;2651;9;2020-09-12 17:36:53.53;-7,5;0;;;
24538419;2649;9;2020-09-12 17:36:42.42;0;0;;;
24538312;2649;9;2020-09-12 17:34:28.28;;;0;4;
24538309;2649;9;2020-09-12 17:34:24.24;0;0;;;
24538277;2645;9;2020-09-12 17:33:53.53;;;0,5;4;
24538273;2645;9;2020-09-12 17:33:47.47;0,5;0;;;
24538151;2644;9;2020-09-12 17:31:03.03;;;0;2;
24538147;2644;9;2020-09-12 17:30:59.59;0;-14;;;
24538083;2647;9;2020-09-12 17:29:30.30;;;0;4;
24538079;2647;9;2020-09-12 17:29:27.27;0;0;;;
24538074;2643;9;2020-09-12 17:29:15.15;;;0;4;
24538070;2643;9;2020-09-12 17:29:07.07;0;0;;;
24537601;2648;9;2020-09-12 17:18:53.53;;;0;4;
24537555;2648;9;2020-09-12 17:17:48.48;0;0;;;
24537513;2648;9;2020-09-12 17:16:46.46;;;0;4;
24537508;2648;9;2020-09-12 17:16:41.41;0;0;;;
24537490;2646;9;2020-09-12 17:16:10.10;;;0;1;
24537488;2646;9;2020-09-12 17:16:09.09;0,5;0;;;
24537427;2642;9;2020-09-12 17:14:51.51;;;0;2;
24537424;2642;9;2020-09-12 17:14:49.49;0;0;;;
24537241;2650;9;2020-09-12 17:11:01.01;;;0;4;
24537203;2650;9;2020-09-12 17:09:57.57;0;0;;;
24537179;2650;9;2020-09-12 17:09:24.24;;;0;4;
24537176;2650;9;2020-09-12 17:09:22.22;0;0;;;
24537052;2651;9;2020-09-12 17:06:39.39;;;0;2;
24537051;2651;9;2020-09-12 17:06:36.36;-7,5;0;;;
24537027;2649;9;2020-09-12 17:06:08.08;;;0;4;
24536995;2649;9;2020-09-12 17:05:22.22;0;0;;;
24536950;2649;9;2020-09-12 17:04:32.32;;;0;4;
24536946;2649;9;2020-09-12 17:04:27.27;0;0;;;
24536911;2645;9;2020-09-12 17:03:45.45;;;0;2;
24536907;2645;9;2020-09-12 17:03:40.40;0,5;0;;;
24536774;2644;9;2020-09-12 17:00:40.40;;;0;4;
24536771;2644;9;2020-09-12 17:00:36.36;0;-14;;;
24536769;2647;9;2020-09-12 17:00:33.33;0;0;;;
24536734;2647;9;2020-09-12 16:59:34.34;;;0;2;
24536728;2647;9;2020-09-12 16:59:30.30;0;0;;;
24536687;2643;9;2020-09-12 16:58:35.35;;;0;4;
24536684;2643;9;2020-09-12 16:58:32.32;0;0;;;
24536189;2646;9;2020-09-12 16:47:32.32;;;0;4;
24536184;2646;9;2020-09-12 16:47:24.24;0,5;0;;;
24536152;2648;9;2020-09-12 16:46:28.28;;;0;2;
24536149;2648;9;2020-09-12 16:46:22.22;0;0;;;
24536115;2642;9;2020-09-12 16:45:44.44;;;0;1;
24536110;2642;9;2020-09-12 16:45:39.39;0;0;;;
24535830;2650;9;2020-09-12 16:39:16.16;;;0;4;
24535828;2650;9;2020-09-12 16:39:12.12;0;0;;;
24535707;2651;9;2020-09-12 16:36:25.25;;;0;4;
24535703;2651;9;2020-09-12 16:36:20.20;-7,5;0;;;
24535636;2649;9;2020-09-12 16:34:51.51;;;0;2;
24535620;2649;9;2020-09-12 16:34:37.37;;;0;2;
24535612;2649;9;2020-09-12 16:34:31.31;0;0;;;
24535564;2645;9;2020-09-12 16:33:35.35;;;0;4;
24535560;2645;9;2020-09-12 16:33:30.30;0,5;0;;;
24535421;2644;9;2020-09-12 16:30:20.20;;;0;2;
24535420;2644;9;2020-09-12 16:30:16.16;0;-14;;;
24535398;2647;9;2020-09-12 16:29:41.41;;;0;4;
24535393;2647;9;2020-09-12 16:29:34.34;0;0;;;
24535331;2643;9;2020-09-12 16:28:01.01;;;0;4;
24535318;2643;9;2020-09-12 16:27:53.53;0;0;;;
24534917;2646;9;2020-09-12 16:18:48.48;;;0,5;2;
24534911;2646;9;2020-09-12 16:18:44.44;0,5;0;;;
24534806;2648;9;2020-09-12 16:16:10.10;;;0;4;
24534799;2648;9;2020-09-12 16:16:04.04;0;0;;;
24534507;2650;9;2020-09-12 16:09:12.12;;;0;4;
24534506;2650;9;2020-09-12 16:09:07.07;0;0;;;
24534388;2651;9;2020-09-12 16:06:06.06;;;0;4;
24534386;2651;9;2020-09-12 16:06:05.05;-7,5;0;;;
24534364;2649;9;2020-09-12 16:05:39.39;;;0;4;
24534328;2649;9;2020-09-12 16:04:44.44;0;0;;;
24534322;2649;9;2020-09-12 16:04:38.38;;;0;4;
24534318;2649;9;2020-09-12 16:04:35.35;0;0;;;
24534258;2645;9;2020-09-12 16:03:29.29;;;0;4;
24534113;2644;9;2020-09-12 15:59:55.55;;;0;4;
24534109;2644;9;2020-09-12 15:59:51.51;0;-14;;;
24534101;2647;9;2020-09-12 15:59:44.44;;;0;4;
24534094;2647;9;2020-09-12 15:59:38.38;0;0;;;
24534004;2643;9;2020-09-12 15:57:24.24;;;0;2;
24534002;2643;9;2020-09-12 15:57:21.21;0;0;;;
24533652;2646;9;2020-09-12 15:50:05.05;;;0;4;
24533648;2646;9;2020-09-12 15:50:02.02;0,5;0;;;
24533491;2648;9;2020-09-12 15:46:40.40;;;0;4;
24533470;2648;9;2020-09-12 15:45:58.58;0;0;;;
24533464;2648;9;2020-09-12 15:45:51.51;;;0;4;
24533460;2648;9;2020-09-12 15:45:45.45;0;0;;;
24533154;2650;9;2020-09-12 15:39:01.01;;;0;2;
24533152;2650;9;2020-09-12 15:38:59.59;0;0;;;
24533014;2651;9;2020-09-12 15:35:53.53;;;0;4;
24533010;2651;9;2020-09-12 15:35:48.48;-7,5;0;;;
24532953;2649;9;2020-09-12 15:34:42.42;;;0;4;
24532945;2649;9;2020-09-12 15:34:38.38;0;0;;;
24532873;2645;9;2020-09-12 15:33:19.19;;;0;4;
24532871;2645;9;2020-09-12 15:33:14.14;0,5;0;;;
24532717;2647;9;2020-09-12 15:29:45.45;;;0;2;
24532715;2647;9;2020-09-12 15:29:41.41;0;0;;;
24532706;2644;9;2020-09-12 15:29:35.35;;;0;4;
24532701;2644;9;2020-09-12 15:29:30.30;0;-14;;;
24532580;2643;9;2020-09-12 15:26:45.45;;;0;4;
24532578;2643;9;2020-09-12 15:26:43.43;0;0;;;
24532292;2646;9;2020-09-12 15:21:23.23;;;0;1;
24532289;2646;9;2020-09-12 15:21:18.18;0,5;0;;;
24532156;2642;9;2020-09-12 15:18:09.09;;;0;1;
24532151;2642;9;2020-09-12 15:18:07.07;0;0;;;
24532030;2648;9;2020-09-12 15:15:34.34;;;0;4;
24532026;2648;9;2020-09-12 15:15:28.28;0;0;;;
24531741;2650;9;2020-09-12 15:08:58.58;;;0;4;
24531735;2650;9;2020-09-12 15:08:52.52;0;0;;;
24531654;2649;9;2020-09-12 15:06:55.55;;;0;1;
24531630;2649;9;2020-09-12 15:06:19.19;0;0;;;
24531600;2651;9;2020-09-12 15:05:39.39;;;0;4;
24531590;2651;9;2020-09-12 15:05:33.33;-7,5;0;;;
24531555;2649;9;2020-09-12 15:04:46.46;;;0;1;
24531551;2649;9;2020-09-12 15:04:42.42;0;0;;;
24531467;2645;9;2020-09-12 15:03:14.14;;;0;2;
24531317;2647;9;2020-09-12 14:59:51.51;;;0;4;
24531311;2647;9;2020-09-12 14:59:44.44;0;0;;;
24531290;2644;9;2020-09-12 14:59:15.15;;;0;2;
24531285;2644;9;2020-09-12 14:59:09.09;0;-14;;;
24531158;2643;9;2020-09-12 14:56:12.12;;;0;4;
24531157;2643;9;2020-09-12 14:56:07.07;0;0;;;
24530976;2646;9;2020-09-12 14:52:41.41;;;0;1;
24530972;2646;9;2020-09-12 14:52:36.36;0,5;0;;;
24530814;2642;9;2020-09-12 14:48:58.58;;;0;4;
24530812;2642;9;2020-09-12 14:48:57.57;0;0;;;
24530664;2648;9;2020-09-12 14:45:52.52;;;0,5;4;
24530638;2648;9;2020-09-12 14:45:10.10;0;0;;;
24530410;2650;9;2020-09-12 14:40:27.27;;;0;4;
24530368;2650;9;2020-09-12 14:39:22.22;0;0;;;
24530342;2650;9;2020-09-12 14:38:50.50;;;0;4;
24530339;2650;9;2020-09-12 14:38:43.43;0;0;;;
24530183;2649;9;2020-09-12 14:35:30.30;;;0;4;
24530175;2651;9;2020-09-12 14:35:24.24;;;0;4;
24530171;2651;9;2020-09-12 14:35:20.20;-7,5;0;;;
24530152;2649;9;2020-09-12 14:34:54.54;;;0;4;
24530146;2649;9;2020-09-12 14:34:52.52;0;0;;;
24530145;2649;9;2020-09-12 14:34:52.52;;;0;4;
24530143;2649;9;2020-09-12 14:34:46.46;0;0;;;
24529924;2647;9;2020-09-12 14:29:51.51;;;0;4;
24529921;2647;9;2020-09-12 14:29:47.47;0;0;;;
24529888;2644;9;2020-09-12 14:28:55.55;;;0,5;4;
24529884;2644;9;2020-09-12 14:28:51.51;0;-14;;;
24529741;2643;9;2020-09-12 14:25:36.36;;;0;2;
24529734;2643;9;2020-09-12 14:25:32.32;0;0;;;
24529644;2646;9;2020-09-12 14:23:59.59;;;0;4;
24529634;2646;9;2020-09-12 14:23:53.53;0,5;0;;;
24529462;2642;9;2020-09-12 14:19:52.52;;;0,5;4;
24529455;2642;9;2020-09-12 14:19:44.44;0;0;;;
24529243;2648;9;2020-09-12 14:14:58.58;;;0;2;
24529235;2648;9;2020-09-12 14:14:53.53;0;0;;;
24528965;2650;9;2020-09-12 14:08:42.42;;;0;4;
24528964;2650;9;2020-09-12 14:08:41.41;0;0;;;
24528963;2650;9;2020-09-12 14:08:40.40;;;0;4;
24528961;2650;9;2020-09-12 14:08:37.37;0;0;;;
