index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,dinc,dinc_cum,growth_cum
32549,32550,218A0262,Acer platanoides,2019-07-06 13:00:00,,,,,,
32550,32551,218A0262,Acer platanoides,2019-07-06 14:00:00,,,,,,
32551,32552,218A0262,Acer platanoides,2019-07-06 15:00:00,,,,,,
32552,32553,218A0262,Acer platanoides,2019-07-06 16:00:00,,,,,,
32553,32554,218A0262,Acer platanoides,2019-07-06 17:00:00,,,,,,
32554,32555,218A0262,Acer platanoides,2019-07-06 18:00:00,,,,,,
32555,32556,218A0262,Acer platanoides,2019-07-06 19:00:00,,,,,,
32556,32557,218A0262,Acer platanoides,2019-07-06 20:00:00,,,,,,
32557,32558,218A0262,Acer platanoides,2019-07-06 21:00:00,,,,,,
32558,32559,218A0262,Acer platanoides,2019-07-06 22:00:00,,,,,,
32559,32560,218A0262,Acer platanoides,2019-07-06 23:00:00,,,,,,
32560,32561,218A0262,Acer platanoides,2019-07-07 00:00:00,,,,,,
32561,32562,218A0262,Acer platanoides,2019-07-07 01:00:00,,,,,,
32562,32563,218A0262,Acer platanoides,2019-07-07 02:00:00,,,,,,
32563,32564,218A0262,Acer platanoides,2019-07-07 03:00:00,,,,,,
32564,32565,218A0262,Acer platanoides,2019-07-07 04:00:00,,,,,,
32565,32566,218A0262,Acer platanoides,2019-07-07 05:00:00,,,,,,
32566,32567,218A0262,Acer platanoides,2019-07-07 06:00:00,,,,,,
32567,32568,218A0262,Acer platanoides,2019-07-07 07:00:00,,,,,,
32568,32569,218A0262,Acer platanoides,2019-07-07 08:00:00,,,,,,
32569,32570,218A0262,Acer platanoides,2019-07-07 09:00:00,,,,,,
32570,32571,218A0262,Acer platanoides,2019-07-07 10:00:00,,,,,,
32571,32572,218A0262,Acer platanoides,2019-07-07 11:00:00,,,,,,
32572,32573,218A0262,Acer platanoides,2019-07-07 12:00:00,,,,,,
32573,32574,218A0262,Acer platanoides,2019-07-07 13:00:00,,,,,,
32574,32575,218A0262,Acer platanoides,2019-07-07 14:00:00,,,,,,
32575,32576,218A0262,Acer platanoides,2019-07-07 15:00:00,,,,,,
32576,32577,218A0262,Acer platanoides,2019-07-07 16:00:00,,,,,,
32577,32578,218A0262,Acer platanoides,2019-07-07 17:00:00,,,,,,
32578,32579,218A0262,Acer platanoides,2019-07-07 18:00:00,,,,,,
32579,32580,218A0262,Acer platanoides,2019-07-07 19:00:00,,,,,,
32580,32581,218A0262,Acer platanoides,2019-07-07 20:00:00,,,,,,
32581,32582,218A0262,Acer platanoides,2019-07-07 21:00:00,,,,,,
32582,32583,218A0262,Acer platanoides,2019-07-07 22:00:00,,,,,,
32583,32584,218A0262,Acer platanoides,2019-07-07 23:00:00,,,,,,
32584,32585,218A0262,Acer platanoides,2019-07-08 00:00:00,3.95741924531473,0.888557147946427,3.56732320193207,-0.5276482347058495,-0.5276482347058495,0.0009111343816349108
32585,32586,218A0262,Acer platanoides,2019-07-08 01:00:00,3.98731111973985,-1.59653253957847,2.13741771371442,-0.49775636028072956,-1.025404594986579,0.0017706519611489482
32586,32587,218A0262,Acer platanoides,2019-07-08 02:00:00,,,,-0.49775636028072956,-1.5231609552673087,0.002630169540662985
32587,32588,218A0262,Acer platanoides,2019-07-08 03:00:00,4.01829935434767,-1.39400467154056,1.34843243369059,-0.4667681256729095,-1.9899290809402181,0.003436177141141285
32588,32589,218A0262,Acer platanoides,2019-07-08 04:00:00,4.06425805136438,-1.39400467154056,2.58023178124642,-0.42080942865619964,-2.4107385095964178,0.004162824011813657
32589,32590,218A0262,Acer platanoides,2019-07-08 05:00:00,,,,-0.42080942865619964,-2.8315479382526174,0.004889470882486028
32590,32591,218A0262,Acer platanoides,2019-07-08 06:00:00,4.01158026675717,-1.39400467154056,1.3484324336906,-0.47348721326341003,-3.3050351515160274,0.005707080894029598
32591,32592,218A0262,Acer platanoides,2019-07-08 07:00:00,3.69374714251211,-2.29272715212657,0.0,-0.7913203375084699,-4.096355489024497,0.007073519970231279
32592,32593,218A0262,Acer platanoides,2019-07-08 08:00:00,,,,-0.7913203375084699,-4.887675826532967,0.00843995904643296
