index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,dinc,dinc_cum,growth_cum
11836,11837,218A0121,Tilia cordata,2019-07-06 13:00:00,,,,,,
11837,11838,218A0121,Tilia cordata,2019-07-06 14:00:00,,,,,,
11838,11839,218A0121,Tilia cordata,2019-07-06 15:00:00,,,,,,
11839,11840,218A0121,Tilia cordata,2019-07-06 16:00:00,,,,,,
11840,11841,218A0121,Tilia cordata,2019-07-06 17:00:00,,,,,,
11841,11842,218A0121,Tilia cordata,2019-07-06 18:00:00,3.8376639699392,0.881408129125868,0.760273871880806,-0.65678652162243,-0.65678652162243,0.003413526159957527
11842,11843,218A0121,Tilia cordata,2019-07-06 19:00:00,3.86491468635366,1.81571615229352,0.188717250427339,-0.6295358052079703,-1.2863223268304003,0.006685421774378649
11843,11844,218A0121,Tilia cordata,2019-07-06 20:00:00,,,,-0.6295358052079703,-1.9158581320383705,0.00995731738879977
11844,11845,218A0121,Tilia cordata,2019-07-06 21:00:00,3.95665993818133,0.898833692239702,0.188717250427329,-0.5377905533803,-2.4536486854186705,0.012752384068924217
11845,11846,218A0121,Tilia cordata,2019-07-06 22:00:00,4.01558579103762,0.917065783625827,0.0,-0.4788647005240101,-2.9325133859426806,0.015241194555292017
11846,11847,218A0121,Tilia cordata,2019-07-06 23:00:00,,,,-0.4788647005240101,-3.4113780864666907,0.017730005041659815
11847,11848,218A0121,Tilia cordata,2019-07-07 00:00:00,4.13507983487485,-1.66800413521966,0.92638261112763,-0.3593706566867798,-3.7707487431534705,0.01959776739264583
11848,11849,218A0121,Tilia cordata,2019-07-07 01:00:00,4.15370487019071,-1.39400467154056,0.380625009838554,-0.3407456213709201,-4.111494364524391,0.021368729576168352
11849,11850,218A0121,Tilia cordata,2019-07-07 02:00:00,,,,-0.3407456213709201,-4.452239985895311,0.02313969175969087
11850,11851,218A0121,Tilia cordata,2019-07-07 03:00:00,4.16270253152852,-1.39400467154056,0.0,-0.3317479600331099,-4.783987945928421,0.02486389026682249
11851,11852,218A0121,Tilia cordata,2019-07-07 04:00:00,4.2563318069143,,0.159307763248332,-0.23811868464733,-5.022106630575751,0.026101467976563632
11852,11853,218A0121,Tilia cordata,2019-07-07 05:00:00,,,,-0.23811868464733,-5.260225315223081,0.027339045686304773
11853,11854,218A0121,Tilia cordata,2019-07-07 06:00:00,,,,-0.23811868464733,-5.498343999870411,0.028576623396045917
11854,11855,218A0121,Tilia cordata,2019-07-07 07:00:00,,,,-0.23811868464733,-5.736462684517741,0.029814201105787058
11855,11856,218A0121,Tilia cordata,2019-07-07 08:00:00,,,,-0.23811868464733,-5.974581369165071,0.0310517788155282
11856,11857,218A0121,Tilia cordata,2019-07-07 09:00:00,,,,-0.23811868464733,-6.212700053812401,0.03228935652526934
11857,11858,218A0121,Tilia cordata,2019-07-07 10:00:00,,,,-0.23811868464733,-6.450818738459731,0.033526934235010485
11858,11859,218A0121,Tilia cordata,2019-07-07 11:00:00,,,,-0.23811868464733,-6.688937423107061,0.03476451194475162
11859,11860,218A0121,Tilia cordata,2019-07-07 12:00:00,,,,-0.23811868464733,-6.927056107754391,0.03600208965449277
11860,11861,218A0121,Tilia cordata,2019-07-07 13:00:00,,,,-0.23811868464733,-7.165174792401721,0.03723966736423391
11861,11862,218A0121,Tilia cordata,2019-07-07 14:00:00,,,,-0.23811868464733,-7.403293477049051,0.03847724507397505
11862,11863,218A0121,Tilia cordata,2019-07-07 15:00:00,,,,-0.23811868464733,-7.641412161696381,0.039714822783716186
11863,11864,218A0121,Tilia cordata,2019-07-07 16:00:00,,,,-0.23811868464733,-7.879530846343711,0.04095240049345733
11864,11865,218A0121,Tilia cordata,2019-07-07 17:00:00,,,,-0.23811868464733,-8.117649530991041,0.042189978203198475
11865,11866,218A0121,Tilia cordata,2019-07-07 18:00:00,,,,-0.23811868464733,-8.35576821563837,0.04342755591293961
