index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,dinc,dinc_cum,growth_cum
29590,29591,218A0255,Acer platanoides,2019-07-06 13:00:00,,,,,,
29591,29592,218A0255,Acer platanoides,2019-07-06 14:00:00,,,,,,
29592,29593,218A0255,Acer platanoides,2019-07-06 15:00:00,,,,,,
29593,29594,218A0255,Acer platanoides,2019-07-06 16:00:00,,,,,,
29594,29595,218A0255,Acer platanoides,2019-07-06 17:00:00,,,,,,
29595,29596,218A0255,Acer platanoides,2019-07-06 18:00:00,,,,,,
29596,29597,218A0255,Acer platanoides,2019-07-06 19:00:00,,,,,,
29597,29598,218A0255,Acer platanoides,2019-07-06 20:00:00,,,,,,
29598,29599,218A0255,Acer platanoides,2019-07-06 21:00:00,,,,,,
29599,29600,218A0255,Acer platanoides,2019-07-06 22:00:00,,,,,,
29600,29601,218A0255,Acer platanoides,2019-07-06 23:00:00,,,,,,
29601,29602,218A0255,Acer platanoides,2019-07-07 00:00:00,,,,,,
29602,29603,218A0255,Acer platanoides,2019-07-07 01:00:00,,,,,,
29603,29604,218A0255,Acer platanoides,2019-07-07 02:00:00,,,,,,
29604,29605,218A0255,Acer platanoides,2019-07-07 03:00:00,,,,,,
29605,29606,218A0255,Acer platanoides,2019-07-07 04:00:00,,,,,,
29606,29607,218A0255,Acer platanoides,2019-07-07 05:00:00,,,,,,
29607,29608,218A0255,Acer platanoides,2019-07-07 06:00:00,,,,,,
29608,29609,218A0255,Acer platanoides,2019-07-07 07:00:00,,,,,,
29609,29610,218A0255,Acer platanoides,2019-07-07 08:00:00,,,,,,
29610,29611,218A0255,Acer platanoides,2019-07-07 09:00:00,,,,,,
29611,29612,218A0255,Acer platanoides,2019-07-07 10:00:00,,,,,,
29612,29613,218A0255,Acer platanoides,2019-07-07 11:00:00,,,,,,
29613,29614,218A0255,Acer platanoides,2019-07-07 12:00:00,,,,,,
29614,29615,218A0255,Acer platanoides,2019-07-07 13:00:00,,,,,,
29615,29616,218A0255,Acer platanoides,2019-07-07 14:00:00,,,,,,
29616,29617,218A0255,Acer platanoides,2019-07-07 15:00:00,,,,,,
29617,29618,218A0255,Acer platanoides,2019-07-07 16:00:00,,,,,,
29618,29619,218A0255,Acer platanoides,2019-07-07 17:00:00,,,,,,
29619,29620,218A0255,Acer platanoides,2019-07-07 18:00:00,,,,,,
29620,29621,218A0255,Acer platanoides,2019-07-07 19:00:00,,,,,,
29621,29622,218A0255,Acer platanoides,2019-07-07 20:00:00,,,,,,
29622,29623,218A0255,Acer platanoides,2019-07-07 21:00:00,,,,,,
29623,29624,218A0255,Acer platanoides,2019-07-07 22:00:00,,,,,,
29624,29625,218A0255,Acer platanoides,2019-07-07 23:00:00,,,,,,
29625,29626,218A0255,Acer platanoides,2019-07-08 00:00:00,,,,,,
29626,29627,218A0255,Acer platanoides,2019-07-08 01:00:00,,,,,,
29627,29628,218A0255,Acer platanoides,2019-07-08 02:00:00,,,,,,
29628,29629,218A0255,Acer platanoides,2019-07-08 03:00:00,,,,,,
29629,29630,218A0255,Acer platanoides,2019-07-08 04:00:00,,,,,,
29630,29631,218A0255,Acer platanoides,2019-07-08 05:00:00,,,,,,
29631,29632,218A0255,Acer platanoides,2019-07-08 06:00:00,3.35773842609981,0.811435930579526,0.0,-1.3150073514250202,-1.3150073514250202,0.002133664538581002
29632,29633,218A0255,Acer platanoides,2019-07-08 07:00:00,3.27991411117385,0.872160992550302,3.25880044913963,-1.3928316663509803,-2.7078390177760006,0.004393602881500009
29633,29634,218A0255,Acer platanoides,2019-07-08 08:00:00,,,,-1.3928316663509803,-4.100670684126981,0.006653541224419016
29634,29635,218A0255,Acer platanoides,2019-07-08 09:00:00,3.43770735151553,-2.05661120431663,0.922176121915047,-1.2350384260093001,-5.335709110136281,0.008657452221954753
29635,29636,218A0255,Acer platanoides,2019-07-08 10:00:00,3.37515851617163,-1.39400467154056,0.922176121915036,-1.2975872613532,-6.633296371489481,0.010762851801860922
29636,29637,218A0255,Acer platanoides,2019-07-08 11:00:00,,,,-1.2975872613532,-7.930883632842681,0.012868251381767093
29637,29638,218A0255,Acer platanoides,2019-07-08 12:00:00,3.39339776855013,-1.39400467154056,1.9605914302292,-1.2793480089747002,-9.210231641817382,0.014944056871596076
29638,29639,218A0255,Acer platanoides,2019-07-08 13:00:00,3.3314347696987,-1.39400467154056,0.376809305126786,-1.34131100782613,-10.551542649643512,0.01712040039507952
29639,29640,218A0255,Acer platanoides,2019-07-08 14:00:00,,,,-1.34131100782613,-11.892853657469642,0.019296743918562963
29640,29641,218A0255,Acer platanoides,2019-07-08 15:00:00,3.51865454806441,0.664550495134562,4.84273579257616,-1.1540912294604202,-13.046944886930062,0.02116931408170205
29641,29642,218A0255,Acer platanoides,2019-07-08 16:00:00,3.57076047908526,0.249164583173864,3.7531281376925,-1.1019852984395704,-14.148930185369633,0.022957339791801798
29642,29643,218A0255,Acer platanoides,2019-07-08 17:00:00,,,,-1.1019852984395704,-15.250915483809203,0.02474536550190155
29643,29644,218A0255,Acer platanoides,2019-07-08 18:00:00,3.55289002655867,0.424600010465593,2.36365963762773,-1.1198557509661602,-16.370771234775365,0.026562386906058114
29644,29645,218A0255,Acer platanoides,2019-07-08 19:00:00,3.59354198039893,0.741132169286069,2.36365963762772,-1.0792037971259,-17.449975031901264,0.02831344850227976
29645,29646,218A0255,Acer platanoides,2019-07-08 20:00:00,,,,-1.0792037971259,-18.529178829027163,0.03006451009850141
29646,29647,218A0255,Acer platanoides,2019-07-08 21:00:00,3.6652724653174,0.872312638265364,3.75312813769252,-1.0074733122074302,-19.536652141234594,0.03169918543130034
