index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,dinc,dinc_cum,growth_cum
26631,26632,218A0212,Acer platanoides,2019-07-06 13:00:00,,,,,,
26632,26633,218A0212,Acer platanoides,2019-07-06 14:00:00,,,,,,
26633,26634,218A0212,Acer platanoides,2019-07-06 15:00:00,,,,,,
26634,26635,218A0212,Acer platanoides,2019-07-06 16:00:00,,,,,,
26635,26636,218A0212,Acer platanoides,2019-07-06 17:00:00,,,,,,
26636,26637,218A0212,Acer platanoides,2019-07-06 18:00:00,,,,,,
26637,26638,218A0212,Acer platanoides,2019-07-06 19:00:00,,,,,,
26638,26639,218A0212,Acer platanoides,2019-07-06 20:00:00,,,,,,
26639,26640,218A0212,Acer platanoides,2019-07-06 21:00:00,,,,,,
26640,26641,218A0212,Acer platanoides,2019-07-06 22:00:00,,,,,,
26641,26642,218A0212,Acer platanoides,2019-07-06 23:00:00,,,,,,
26642,26643,218A0212,Acer platanoides,2019-07-07 00:00:00,,,,,,
26643,26644,218A0212,Acer platanoides,2019-07-07 01:00:00,,,,,,
26644,26645,218A0212,Acer platanoides,2019-07-07 02:00:00,,,,,,
26645,26646,218A0212,Acer platanoides,2019-07-07 03:00:00,,,,,,
26646,26647,218A0212,Acer platanoides,2019-07-07 04:00:00,,,,,,
26647,26648,218A0212,Acer platanoides,2019-07-07 05:00:00,,,,,,
26648,26649,218A0212,Acer platanoides,2019-07-07 06:00:00,,,,,,
26649,26650,218A0212,Acer platanoides,2019-07-07 07:00:00,,,,,,
26650,26651,218A0212,Acer platanoides,2019-07-07 08:00:00,,,,,,
26651,26652,218A0212,Acer platanoides,2019-07-07 09:00:00,,,,,,
26652,26653,218A0212,Acer platanoides,2019-07-07 10:00:00,,,,,,
26653,26654,218A0212,Acer platanoides,2019-07-07 11:00:00,,,,,,
26654,26655,218A0212,Acer platanoides,2019-07-07 12:00:00,,,,,,
26655,26656,218A0212,Acer platanoides,2019-07-07 13:00:00,,,,,,
26656,26657,218A0212,Acer platanoides,2019-07-07 14:00:00,,,,,,
26657,26658,218A0212,Acer platanoides,2019-07-07 15:00:00,,,,,,
26658,26659,218A0212,Acer platanoides,2019-07-07 16:00:00,,,,,,
26659,26660,218A0212,Acer platanoides,2019-07-07 17:00:00,,,,,,
26660,26661,218A0212,Acer platanoides,2019-07-07 18:00:00,,,,,,
26661,26662,218A0212,Acer platanoides,2019-07-07 19:00:00,,,,,,
26662,26663,218A0212,Acer platanoides,2019-07-07 20:00:00,,,,,,
26663,26664,218A0212,Acer platanoides,2019-07-07 21:00:00,,,,,,
26664,26665,218A0212,Acer platanoides,2019-07-07 22:00:00,,,,,,
26665,26666,218A0212,Acer platanoides,2019-07-07 23:00:00,,,,,,
26666,26667,218A0212,Acer platanoides,2019-07-08 00:00:00,,,,,,
26667,26668,218A0212,Acer platanoides,2019-07-08 01:00:00,,,,,,
26668,26669,218A0212,Acer platanoides,2019-07-08 02:00:00,,,,,,
26669,26670,218A0212,Acer platanoides,2019-07-08 03:00:00,,,,,,
26670,26671,218A0212,Acer platanoides,2019-07-08 04:00:00,,,,,,
26671,26672,218A0212,Acer platanoides,2019-07-08 05:00:00,,,,,,
