index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,dinc,dinc_cum,growth_cum
14795,14796,218A0138,Larix sibirica,2019-07-06 13:00:00,,,,,,
14796,14797,218A0138,Larix sibirica,2019-07-06 14:00:00,,,,,,
14797,14798,218A0138,Larix sibirica,2019-07-06 15:00:00,,,,,,
14798,14799,218A0138,Larix sibirica,2019-07-06 16:00:00,,,,,,
14799,14800,218A0138,Larix sibirica,2019-07-06 17:00:00,,,,,,
14800,14801,218A0138,Larix sibirica,2019-07-06 18:00:00,,,,,,
14801,14802,218A0138,Larix sibirica,2019-07-06 19:00:00,5.59008596204879,-0.0822914933582961,0.0,-2.0914229845346,-2.0914229845346,0.0014860002480832437
14802,14803,218A0138,Larix sibirica,2019-07-06 20:00:00,,,,-2.0914229845346,-4.1828459690692,0.0029720004961664875
14803,14804,218A0138,Larix sibirica,2019-07-06 21:00:00,6.25709250638393,,0.633220980244008,-1.42441644019946,-5.60726240926866,0.003984078492421879
14804,14805,218A0138,Larix sibirica,2019-07-06 22:00:00,5.85639844349245,,0.263394160188039,-1.82511050309094,-7.4323729123596,0.005280858091970935
14805,14806,218A0138,Larix sibirica,2019-07-06 23:00:00,,,,-1.82511050309094,-9.25748341545054,0.006577637691519991
14806,14807,218A0138,Larix sibirica,2019-07-07 00:00:00,5.98507031837896,-2.05442226141485,0.950508602206189,-1.6964386282044304,-10.95392204365497,0.007782993203537926
14807,14808,218A0138,Larix sibirica,2019-07-07 01:00:00,5.94231196165305,-1.38971871143453,0.564358046176784,-1.7391969849303406,-12.693119028585311,0.009018729432021247
14808,14809,218A0138,Larix sibirica,2019-07-07 02:00:00,,,,-1.7391969849303406,-14.432316013515653,0.010254465660504567
14809,14810,218A0138,Larix sibirica,2019-07-07 03:00:00,5.79446740345196,-1.38971871143453,0.564358046176784,-1.8870415431314305,-16.319357556647084,0.011595248573369367
14810,14811,218A0138,Larix sibirica,2019-07-07 04:00:00,5.66267089651745,,0.0,-2.0188380500659404,-18.338195606713025,0.013029675690897418
14811,14812,218A0138,Larix sibirica,2019-07-07 05:00:00,,,,-2.0188380500659404,-20.357033656778967,0.014464102808425468
14812,14813,218A0138,Larix sibirica,2019-07-07 06:00:00,,,,-2.0188380500659404,-22.375871706844908,0.01589852992595352
14813,14814,218A0138,Larix sibirica,2019-07-07 07:00:00,,,,-2.0188380500659404,-24.39470975691085,0.017332957043481572
14814,14815,218A0138,Larix sibirica,2019-07-07 08:00:00,,,,-2.0188380500659404,-26.41354780697679,0.01876738416100962
14815,14816,218A0138,Larix sibirica,2019-07-07 09:00:00,,,,-2.0188380500659404,-28.432385857042732,0.020201811278537672
14816,14817,218A0138,Larix sibirica,2019-07-07 10:00:00,,,,-2.0188380500659404,-30.451223907108673,0.021636238396065727
14817,14818,218A0138,Larix sibirica,2019-07-07 11:00:00,,,,-2.0188380500659404,-32.470061957174615,0.02307066551359378
14818,14819,218A0138,Larix sibirica,2019-07-07 12:00:00,,,,-2.0188380500659404,-34.48890000724055,0.024505092631121828
14819,14820,218A0138,Larix sibirica,2019-07-07 13:00:00,,,,-2.0188380500659404,-36.50773805730649,0.025939519748649872
14820,14821,218A0138,Larix sibirica,2019-07-07 14:00:00,,,,-2.0188380500659404,-38.52657610737243,0.027373946866177924
14821,14822,218A0138,Larix sibirica,2019-07-07 15:00:00,,,,-2.0188380500659404,-40.545414157438366,0.028808373983705973
14822,14823,218A0138,Larix sibirica,2019-07-07 16:00:00,,,,-2.0188380500659404,-42.5642522075043,0.03024280110123402
14823,14824,218A0138,Larix sibirica,2019-07-07 17:00:00,,,,-2.0188380500659404,-44.58309025757024,0.031677228218762066
14824,14825,218A0138,Larix sibirica,2019-07-07 18:00:00,,,,-2.0188380500659404,-46.60192830763618,0.03311165533629012
14825,14826,218A0138,Larix sibirica,2019-07-07 19:00:00,,,,-2.0188380500659404,-48.62076635770212,0.03454608245381817
14826,14827,218A0138,Larix sibirica,2019-07-07 20:00:00,,,,-2.0188380500659404,-50.639604407768054,0.03598050957134622
14827,14828,218A0138,Larix sibirica,2019-07-07 21:00:00,,,,-2.0188380500659404,-52.65844245783399,0.037414936688874266
