index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,dinc,dinc_cum,growth_cum
44385,44386,218A0285,Betula pendula,2019-07-06 13:00:00,,,,,,
44386,44387,218A0285,Betula pendula,2019-07-06 14:00:00,,,,,,
44387,44388,218A0285,Betula pendula,2019-07-06 15:00:00,,,,,,
44388,44389,218A0285,Betula pendula,2019-07-06 16:00:00,,,,,,
44389,44390,218A0285,Betula pendula,2019-07-06 17:00:00,,,,,,
44390,44391,218A0285,Betula pendula,2019-07-06 18:00:00,4.92728081212405,0.350627070998713,1.40990407492855,-2.02078199043045,-2.02078199043045,0.001287481770603153
44391,44392,218A0285,Betula pendula,2019-07-06 19:00:00,4.82720187216122,0.707699453449677,0.799807293318435,-2.12086093039328,-4.14164292082373,0.002638725892332557
44392,44393,218A0285,Betula pendula,2019-07-06 20:00:00,,,,-2.12086093039328,-6.26250385121701,0.003989970014061961
44393,44394,218A0285,Betula pendula,2019-07-06 21:00:00,4.86623009293081,0.413845896296553,0.0,-2.08183270962369,-8.3443365608407,0.005316348453586221
44394,44395,218A0285,Betula pendula,2019-07-06 22:00:00,4.91009914588957,0.997657997810441,0.0793157810437419,-2.03796365666493,-10.38230021750563,0.0066147770171488506
44395,44396,218A0285,Betula pendula,2019-07-06 23:00:00,,,,-2.03796365666493,-12.42026387417056,0.00791320558071148
44396,44397,218A0285,Betula pendula,2019-07-07 00:00:00,4.96991337090396,-1.87832774178063,0.0693876470243633,-1.9781494316505404,-14.398413305821101,0.009173525271227207
44397,44398,218A0285,Betula pendula,2019-07-07 01:00:00,4.888023244653,-1.39400467154056,0.0,-2.0600395579015007,-16.458452863722602,0.010486018845536328
44398,44399,218A0285,Betula pendula,2019-07-07 02:00:00,,,,-2.0600395579015007,-18.518492421624103,0.011798512419845449
44399,44400,218A0285,Betula pendula,2019-07-07 03:00:00,4.93274200355998,-1.39400467154056,0.165871004471155,-2.0153207989945203,-20.533813220618622,0.01308251475305613
44400,44401,218A0285,Betula pendula,2019-07-07 04:00:00,5.00974604509615,-1.39400467154056,0.069387647024362,-1.9383167574583506,-22.47212997807697,0.014317456227544757
44401,44402,218A0285,Betula pendula,2019-07-07 05:00:00,,,,-1.9383167574583506,-24.410446735535324,0.015552397702033384
44402,44403,218A0285,Betula pendula,2019-07-07 06:00:00,,,,-1.9383167574583506,-26.348763492993676,0.01678733917652201
44403,44404,218A0285,Betula pendula,2019-07-07 07:00:00,,,,-1.9383167574583506,-28.28708025045203,0.018022280651010636
44404,44405,218A0285,Betula pendula,2019-07-07 08:00:00,,,,-1.9383167574583506,-30.22539700791038,0.019257222125499265
44405,44406,218A0285,Betula pendula,2019-07-07 09:00:00,,,,-1.9383167574583506,-32.16371376536873,0.02049216359998789
