index,Unnamed: 0,id,Species,time,inc,NDVIc,Flux,dinc,dinc_cum,growth_cum
20713,20714,218A0186,Tilia cordata,2019-07-06 13:00:00,3.3280045994044,,0.0,-0.9101981282423903,-0.9101981282423903,0.0032503780496976812
20714,20715,218A0186,Tilia cordata,2019-07-06 14:00:00,,,,-0.9101981282423903,-1.8203962564847807,0.0065007560993953625
20715,20716,218A0186,Tilia cordata,2019-07-06 15:00:00,3.33030002569844,-0.0308778390529171,0.381853466248695,-0.9079027019483501,-2.7282989584331307,0.009742937029137136
20716,20717,218A0186,Tilia cordata,2019-07-06 16:00:00,3.32272452534582,0.10315579898331,0.926236619141139,-0.91547820230097,-3.6437771607341007,0.013012170574455232
20717,20718,218A0186,Tilia cordata,2019-07-06 17:00:00,,,,-0.91547820230097,-4.559255363035071,0.016281404119773326
20718,20719,218A0186,Tilia cordata,2019-07-06 18:00:00,3.29408076752048,0.409649946871538,0.639361077320861,-0.94412196012631,-5.503377323161381,0.019652926429270853
20719,20720,218A0186,Tilia cordata,2019-07-06 19:00:00,3.41282371505555,0.974975771545949,0.381853466248695,-0.8253790125912404,-6.328756335752621,0.022600409775988164
20720,20721,218A0186,Tilia cordata,2019-07-06 20:00:00,,,,-0.8253790125912404,-7.154135348343861,0.025547893122705473
20721,20722,218A0186,Tilia cordata,2019-07-06 21:00:00,3.26220486401411,,0.381853466248695,-0.97599786363268,-8.13013321197654,0.029033246403566842
20722,20723,218A0186,Tilia cordata,2019-07-06 22:00:00,3.37246132404955,-4.95328519316353,0.0,-0.8657414035972404,-8.995874615573781,0.03212486653291252
20723,20724,218A0186,Tilia cordata,2019-07-06 23:00:00,,,,-0.8657414035972404,-9.861616019171022,0.035216486662258205
20724,20725,218A0186,Tilia cordata,2019-07-07 00:00:00,3.33095638546986,-1.49470907437273,1.80749981796125e-18,-0.9072463421769301,-10.768862361347953,0.038456323687604294
20725,20726,218A0186,Tilia cordata,2019-07-07 01:00:00,3.33206715107272,,0.0,-0.9061355765740702,-11.674997937922022,0.04169219409510986
20726,20727,218A0186,Tilia cordata,2019-07-07 02:00:00,,,,-0.9061355765740702,-12.581133514496091,0.044928064502615425
