21880217;0039;45;1591450200;242;243;44926;42245;17;73;233;-4007;0;79;0;-980;0;243;312;13559
21880217;003a;46;1591450200;1916;6208;5846;11966;11088;11790;3898;9675;4930;7461;3025;3681;;;;
21880217;003b;45;1591453800;249;250;44802;42245;17;73;241;-4007;0;77;0;-983;0;247;317;13546
21880217;003c;46;1591453800;1803;3822;5103;9212;9489;9737;3891;8018;4626;6125;2738;3193;;;;
21880217;003d;45;1591457400;247;248;44532;42246;17;73;233;17310;17944;17940;12667;9247;17779;246;318;13412
21880217;003e;46;1591457400;684;1730;2518;5104;5084;5383;1499;3211;1866;2617;1124;1220;;;;
21880217;003f;45;1591461000;241;242;44464;42331;17;73;222;-4008;0;84;0;-979;0;238;316;13279
21880217;0040;46;1591461000;136;373;578;1255;1247;1340;402;787;422;589;248;285;;;;
21880217;0041;45;1591464600;234;235;44519;42372;17;73;211;-10286;17575;17563;61950;29785;17352;232;311;13218
21880217;0042;46;1591464600;28;149;166;397;393;454;90;185;84;130;54;86;;;;
21880217;0043;45;1591468200;228;229;44562;42372;17;73;202;-4008;0;84;0;-978;0;225;304;13124
21880217;0044;46;1591468200;0;0;1;1;1;1;0;0;0;0;0;0;;;;
21880217;0045;45;1591471800;221;222;44625;42373;17;73;192;-4008;0;83;0;-979;0;219;300;12803
21880217;0046;46;1591471800;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;0047;45;1591475400;210;211;44639;42493;17;73;173;0;15075;0;0;-32664;0;209;289;12134
21880217;0048;46;1591475400;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;0049;45;1591479000;210;212;44957;42498;17;73;181;-4008;0;82;0;-979;0;208;287;12124
21880217;004a;46;1591479000;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;004b;45;1591482600;201;203;44676;42500;17;73;168;-22141;0;15208;37177;0;15069;200;278;11771
21880217;004c;46;1591482600;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;004d;45;1591486200;198;201;44679;42500;17;73;165;-4008;0;83;0;-980;0;194;273;11907
21880217;004e;46;1591486200;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;004f;45;1591489800;194;196;44681;42500;17;73;167;-4009;0;84;0;-980;0;193;272;11924
21880217;0050;46;1591489800;1;4;6;13;13;14;4;8;3;4;2;3;;;;
21880217;0051;45;1591493400;189;192;44739;42505;17;73;155;12210;16738;16722;36358;-13194;16523;189;268;11864
21880217;0052;46;1591493400;87;249;381;1072;1155;1550;275;516;254;378;174;260;;;;
21880217;0053;45;1591497000;196;197;44724;42518;17;74;161;-4008;0;86;0;-979;0;197;275;11853
21880217;0054;46;1591497000;485;843;1920;4621;5409;6410;1145;1954;1304;1825;960;1209;;;;
21880217;0055;45;1591500600;211;211;44677;42501;17;74;187;-4008;0;83;0;-978;0;212;287;12128
21880217;0056;46;1591500600;728;1949;2396;5800;6169;7105;1981;3743;1882;3055;1422;2159;;;;
21880217;0057;45;1591504200;218;218;44673;42501;17;74;198;-14562;17886;17856;39188;1502;17655;219;291;12740
21880217;0058;46;1591504200;868;1576;2457;5673;6405;7454;2480;3990;2130;3161;1738;2428;;;;
21880217;0059;45;1591507800;232;232;45072;42500;17;74;216;-4007;0;77;0;-982;0;234;305;13280
21880217;005a;46;1591507800;1870;2206;4290;9115;10924;12262;6121;6949;4931;6253;5130;4625;;;;
21880217;005b;45;1591511400;243;243;45100;42500;17;74;229;-20179;17983;17962;19128;-26189;17855;244;319;13395
21880217;005c;46;1591511400;1744;1992;5480;11192;12637;13232;3670;5165;4019;5138;3031;2661;;;;
21880217;005d;45;1591515000;253;253;45106;42500;17;74;242;-4008;0;81;0;-978;0;255;327;13455
21880217;005e;46;1591515000;1270;1898;4860;11010;12479;13482;3624;5219;3459;4726;2773;2633;;;;
21880217;005f;45;1591518600;261;262;45190;42500;17;74;252;-1374;18002;17986;32820;-22428;17762;264;335;13487
21880217;0060;46;1591518600;1380;2118;5443;11863;12810;13329;3475;5367;3859;4928;2610;2056;;;;
21880217;0061;45;1591522200;270;272;45245;42496;17;73;262;-4008;0;80;0;-976;0;272;343;13495
21880217;0062;46;1591522200;1877;2772;7009;13764;14893;14955;4040;7201;5369;6510;3344;2500;;;;
21880217;0063;45;1591525800;279;280;45288;42455;17;73;268;-4006;0;75;0;-982;0;280;347;13473
21880217;0064;46;1591525800;2930;4223;8671;14803;16553;16484;6922;11962;8765;10005;5685;4998;;;;
21880217;0065;45;1591529400;285;286;45291;42404;17;73;271;-4006;0;71;0;-984;0;286;357;13436
21880217;0066;46;1591529400;2314;3333;8292;14422;16535;16314;5559;9821;6527;7940;4107;4128;;;;
21880217;0067;45;1591533000;291;292;45272;42375;17;73;276;-4007;0;82;0;-981;0;292;362;13379
21880217;0068;46;1591533000;2304;2892;10082;16158;17498;17034;4381;7950;7222;7905;3849;3601;;;;
21880217;0069;45;1591536600;292;294;45266;42372;17;72;273;-19321;18053;18056;59102;4956;17800;292;363;13307
21880217;006a;46;1591536600;1901;3091;7646;13101;14588;14604;4063;7703;5686;6807;3271;3452;;;;
21880217;006b;45;1591540200;287;289;44547;42373;17;72;265;-4008;0;84;0;-977;0;286;361;13139
21880217;006c;46;1591540200;812;2680;2903;6258;5867;6253;1866;4473;2271;3698;1379;2029;;;;
21880217;006d;45;1591543800;278;280;44552;42422;17;72;253;-4008;0;84;0;-975;0;278;357;12850
21880217;006e;46;1591543800;205;695;815;1826;1747;1883;564;1265;611;970;367;500;;;;
21880217;006f;45;1591547400;270;272;44566;42500;17;72;242;-4009;0;85;0;-974;0;268;350;12366
21880217;0070;46;1591547400;84;274;347;771;762;825;268;547;253;391;156;236;;;;
21880217;0071;45;1591551000;259;261;44622;42500;17;72;227;29575;17486;17470;54304;15349;17285;258;335;11397
21880217;0072;46;1591551000;5;27;23;55;46;47;29;64;19;31;10;18;;;;
21880217;0073;45;1591554600;250;253;44664;42501;17;72;218;-4009;0;87;0;-975;0;249;329;11241
21880217;0074;46;1591554600;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;0075;45;1591558200;241;244;44678;42537;17;72;206;20098;0;15243;6947;0;15197;240;319;11226
21880217;0076;46;1591558200;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;0077;45;1591561800;235;238;44687;42623;17;72;202;-4009;0;86;0;-975;0;233;314;11188
21880217;0078;46;1591561800;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;0079;45;1591565400;228;231;44740;42628;17;72;193;-32749;14947;15115;0;-32664;0;227;307;11182
21880217;007a;46;1591565400;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;007b;45;1591569000;222;224;44788;42628;17;72;185;-4009;0;86;0;-977;0;219;300;11176
21880217;007c;46;1591569000;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;007d;45;1591572600;215;217;44801;42629;17;73;175;-26392;14947;15243;37177;-22296;15197;211;292;10934
21880217;007e;46;1591572600;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;007f;45;1591576200;207;210;44811;42659;17;73;170;-4009;0;86;0;-977;0;206;287;11146
21880217;0080;46;1591576200;2;10;16;40;43;56;9;18;7;11;5;8;;;;
21880217;0081;45;1591579800;202;205;44818;42738;17;73;165;2207;16990;16941;59513;12684;16663;200;281;11219
21880217;0082;46;1591579800;105;315;493;1447;1529;2041;325;634;308;480;214;326;;;;
21880217;0083;45;1591583400;206;209;44830;42754;17;74;170;-4009;0;87;0;-976;0;210;288;11218
21880217;0084;46;1591583400;453;908;1926;4868;5562;6682;1140;2109;1264;1910;896;1265;;;;
21880217;0085;45;1591587000;224;226;44810;42653;17;74;198;-12785;17872;17837;36709;-11609;17550;227;303;11495
21880217;0086;46;1591587000;536;1213;2417;6452;7321;8878;1644;3081;1577;2632;1075;1695;;;;
21880217;0087;45;1591590600;238;238;44887;42631;17;74;218;-4009;0;86;0;-975;0;239;312;12524
21880217;0088;46;1591590600;707;1487;2967;7752;8666;10480;2228;3892;2023;3260;1475;2212;;;;
21880217;0089;45;1591594200;249;251;45220;42629;17;75;236;-4009;0;86;0;-974;0;255;326;13029
21880217;008a;46;1591594200;3040;3365;5118;10714;11979;13252;9112;8365;6663;8363;8155;7146;;;;
21880217;008b;45;1591597800;263;262;45219;42628;17;75;251;11215;17999;17979;24286;4240;17934;264;333;13144
21880217;008c;46;1591597800;2332;2724;5520;11669;12800;13530;4394;5805;4116;5500;3564;3247;;;;
21880217;008d;45;1591601400;270;269;45324;42628;17;74;260;-4009;0;86;0;-973;0;271;338;13185
21880217;008e;46;1591601400;1306;2331;4859;11623;12488;13441;3763;5797;3517;5151;2762;2832;;;;
21880217;008f;45;1591605000;277;277;45395;42628;17;74;267;8614;18002;17987;11151;626;17771;279;349;13246
21880217;0090;46;1591605000;1272;2257;6010;13825;14275;15195;3259;5629;3845;5275;2430;2198;;;;
21880217;0091;45;1591608600;286;286;45414;42628;17;74;279;-4009;0;86;0;-971;0;279;344;12973
21880217;0092;46;1591608600;1970;4156;6480;15733;15303;16382;4928;7998;4875;7144;3685;5054;;;;
21880217;0093;45;1591612200;277;278;45361;42629;17;73;262;6762;18047;18031;65535;-2414;17817;280;350;13180
21880217;0094;46;1591612200;1387;2622;7111;15351;15633;16355;3264;5982;4268;5800;2683;2742;;;;
21880217;0095;45;1591615800;288;290;45409;42628;17;74;279;-4009;0;86;0;-972;0;291;362;13227
21880217;0096;46;1591615800;1486;2421;8001;16451;17129;17645;3189;5805;4572;5977;2953;2539;;;;
21880217;0097;45;1591619400;292;293;45382;42626;17;73;282;-11954;18057;18053;21367;-9597;17735;293;364;13145
21880217;0098;46;1591619400;1387;2183;8761;16448;16531;17190;2851;5196;4836;5763;2553;2375;;;;
21880217;0099;45;1591623000;290;291;45423;42619;17;74;270;-4009;0;87;0;-970;0;288;358;12904
21880217;009a;46;1591623000;1116;1802;6345;12368;13275;13528;2560;4271;3547;4341;2128;2095;;;;
21880217;009b;45;1591626600;287;289;44947;42620;17;73;271;27655;18003;17999;64564;24638;17695;288;360;12946
21880217;009c;46;1591626600;981;1432;5408;10502;11109;11045;1913;3216;3075;3637;1840;1624;;;;
21880217;009d;45;1591630200;283;284;44683;42628;17;73;264;-4009;0;86;0;-972;0;281;355;12679
21880217;009e;46;1591630200;433;870;2682;6190;6301;6753;1076;1896;1382;1874;837;865;;;;
21880217;009f;45;1591633800;274;276;44691;42628;17;73;251;-4009;0;86;0;-973;0;272;349;12207
21880217;00a0;46;1591633800;145;365;888;2240;2148;2408;404;753;469;645;287;302;;;;
21880217;00a1;45;1591637400;263;264;44747;42652;17;73;235;18409;17686;17670;10970;31100;17354;260;338;11531
21880217;00a2;46;1591637400;8;37;63;150;153;171;34;67;29;43;18;27;;;;
21880217;00a3;45;1591641000;252;254;44803;42756;17;72;220;-4009;0;86;0;-974;0;250;327;11152
21880217;00a4;46;1591641000;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00a5;45;1591644600;242;243;44809;42756;17;73;209;-4009;0;86;0;-975;0;241;319;10869
21880217;00a6;46;1591644600;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00a7;45;1591648200;236;239;44845;42756;17;73;200;-4009;0;87;0;-975;0;235;316;10733
21880217;00a8;46;1591648200;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00a9;45;1591651800;226;230;44907;42787;17;73;190;0;0;0;0;0;0;225;308;11107
21880217;00aa;46;1591651800;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00ab;45;1591655400;219;222;44926;42878;17;73;185;-4009;0;87;0;-975;0;217;298;10786
21880217;00ac;46;1591655400;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00ad;45;1591659000;211;215;44444;42884;17;74;176;-11530;0;15208;19078;0;15270;208;289;10696
21880217;00ae;46;1591659000;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00af;45;1591662600;205;209;44912;42884;17;74;171;-4009;0;87;0;-976;0;205;287;10517
21880217;00b0;46;1591662600;3;17;25;64;67;81;15;29;11;18;7;15;;;;
21880217;00b1;45;1591666200;205;208;44972;42884;17;74;173;10052;17058;17030;59641;-7397;16753;203;284;10879
21880217;00b2;46;1591666200;126;385;629;1895;2031;2675;376;713;354;576;265;412;;;;
21880217;00b3;45;1591669800;212;214;44937;42884;17;75;183;-4009;0;87;0;-975;0;214;292;11031
21880217;00b4;46;1591669800;402;908;1814;4893;5499;6629;1075;1996;1107;1802;796;1222;;;;
21880217;00b5;45;1591673400;229;231;44921;42884;17;75;210;-4009;0;87;0;-974;0;231;306;11981
21880217;00b6;46;1591673400;537;1231;2352;6599;7367;8886;1657;3052;1506;2617;1096;1798;;;;
21880217;00b7;45;1591677000;242;242;44894;42883;17;75;227;-4009;0;87;0;-973;0;244;316;12820
21880217;00b8;46;1591677000;663;1427;2948;7890;8753;10494;2069;3714;1839;3054;1390;2077;;;;
21880217;00b9;45;1591680600;255;258;45297;42866;17;75;245;-15740;17955;17928;22161;-1961;17665;259;327;12947
21880217;00ba;46;1591680600;2700;3002;4788;10267;11515;12652;9158;8080;6580;8159;8261;6982;;;;
21880217;00bb;45;1591684200;266;266;45120;42817;17;75;254;-4009;0;86;0;-972;0;267;334;12978
21880217;00bc;46;1591684200;1388;1979;4732;10641;11655;12387;3782;5246;3525;4773;3008;2754;;;;
21880217;00bd;45;1591687800;272;273;44858;42812;17;75;262;6684;17985;17974;26218;-29477;17772;273;340;12983
21880217;00be;46;1591687800;1497;3800;4836;12432;12549;13761;4020;7079;3679;5956;2971;3630;;;;
21880217;00bf;45;1591691400;278;279;45477;42785;17;74;270;-4009;0;86;0;-971;0;277;344;12854
21880217;00c0;46;1591691400;1209;2349;5102;12535;12795;13720;3023;5116;3365;4727;2348;2337;;;;
21880217;00c1;45;1591695000;280;281;45489;42803;17;74;269;-4809;18006;17991;63059;24084;17724;281;349;12937
21880217;00c2;46;1591695000;1470;2919;6571;14820;15178;15737;3644;6487;4161;5828;2788;2942;;;;
21880217;00c3;45;1591698600;283;284;45500;42772;17;74;274;-4009;0;86;0;-971;0;284;353;12987
21880217;00c4;46;1591698600;1361;2325;7064;15074;15522;16132;3132;5535;4055;5439;2680;2566;;;;
21880217;00c5;45;1591702200;287;289;45492;42757;17;74;278;-30877;18044;18034;48785;4109;17731;288;360;13001
21880217;00c6;46;1591702200;1353;2125;7700;15817;16518;17056;2835;4997;4197;5322;2733;2181;;;;
21880217;00c7;45;1591705800;277;279;44851;42822;17;73;261;-4009;0;86;0;-971;0;277;348;12495
21880217;00c8;46;1591705800;621;1941;3294;7119;6849;7150;1454;3335;2001;2962;1124;1281;;;;
21880217;00c9;45;1591709400;275;276;44880;42872;17;73;258;-4009;0;86;0;-971;0;274;346;12599
21880217;00ca;46;1591709400;624;2357;2958;6837;6434;6843;1594;3908;1848;3205;1153;1637;;;;
21880217;00cb;45;1591713000;275;276;44876;42872;17;73;259;4968;17877;17865;13341;-9787;17607;275;348;12794
21880217;00cc;46;1591713000;780;1794;4509;9236;9377;9526;1646;3230;2468;3304;1475;1462;;;;
21880217;00cd;45;1591716600;272;274;44885;42883;17;73;256;-4009;0;86;0;-971;0;271;344;12648
21880217;00ce;46;1591716600;433;970;2743;6364;6477;6960;1095;1985;1359;1912;834;999;;;;
21880217;00cf;45;1591720200;263;265;44915;42884;17;73;243;26420;17881;17866;59563;-32328;17544;261;338;11970
21880217;00d0;46;1591720200;107;278;704;1808;1720;1925;314;590;356;495;216;228;;;;
21880217;00d1;45;1591723800;250;253;44937;42886;17;73;224;-4009;0;87;0;-973;0;250;328;11415
21880217;00d2;46;1591723800;4;19;32;77;76;82;18;37;15;22;9;14;;;;
21880217;00d3;45;1591727400;236;238;45015;43001;17;72;206;-9347;17060;17047;35820;22177;16785;231;312;11236
21880217;00d4;46;1591727400;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00d5;45;1591731000;226;229;45060;43012;17;72;195;-4009;0;87;0;-975;0;225;307;11239
21880217;00d6;46;1591731000;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00d7;45;1591734600;222;226;45061;43012;17;72;191;24;15075;15290;5896;-32664;15353;219;301;11117
21880217;00d8;46;1591734600;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00d9;45;1591738200;218;221;45066;43013;17;73;188;-4009;0;87;0;-975;0;218;301;11068
21880217;00da;46;1591738200;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00db;45;1591741800;207;210;45149;43022;17;73;174;8502;0;15162;57106;0;15297;205;287;11082
21880217;00dc;46;1591741800;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00dd;45;1591745400;200;204;45179;43104;17;73;170;-4009;0;87;0;-976;0;199;280;11108
21880217;00de;46;1591745400;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;00df;45;1591749000;190;194;45193;43140;17;73;158;-4009;0;87;0;-976;0;189;272;11339
21880217;00e0;46;1591749000;6;27;41;111;119;152;24;46;19;29;12;22;;;;
21880217;00e1;45;1591752600;187;191;45185;43140;17;73;158;-5737;17175;17133;539;-19599;16830;187;267;10937
21880217;00e2;46;1591752600;145;386;755;2193;2401;3026;404;755;406;647;307;430;;;;
21880217;00e3;45;1591756200;198;200;45189;43140;17;74;173;-4009;0;87;0;-976;0;199;278;11125
21880217;00e4;46;1591756200;361;809;1728;4761;5474;6551;992;1867;1019;1694;735;1070;;;;
21880217;00e5;45;1591759800;214;214;45141;43140;17;74;198;-4009;0;87;0;-975;0;216;290;11927
21880217;00e6;46;1591759800;463;1076;2249;6371;7241;8743;1461;2752;1347;2384;970;1566;;;;
21880217;00e7;45;1591763400;229;229;45116;43099;17;74;218;18405;17928;17890;44230;-25318;17590;231;304;13083
21880217;00e8;46;1591763400;611;1247;2903;7765;8812;10501;1858;3250;1746;2843;1316;1863;;;;
21880217;00e9;45;1591767000;247;247;45479;43045;17;75;239;-4009;0;87;0;-973;0;251;315;13077
21880217;00ea;46;1591767000;2660;2762;4840;10194;11714;12778;8806;7037;6112;7402;7702;6151;;;;
21880217;00eb;45;1591770600;254;254;45313;43044;17;74;250;-4009;0;87;0;-972;0;256;324;13017
21880217;00ec;46;1591770600;1970;2092;5161;10944;12264;12733;5681;5323;4855;5625;5363;3317;;;;
21880217;00ed;45;1591774200;261;261;45317;43040;17;74;256;-24179;17990;17983;34112;-2863;17841;262;329;12963
21880217;00ee;46;1591774200;942;1698;4306;10651;11575;12496;2617;4094;2576;3804;2028;1927;;;;
21880217;00ef;45;1591777800;266;266;45334;43035;17;73;261;-4009;0;87;0;-971;0;267;335;12947
21880217;00f0;46;1591777800;1038;1939;5025;11895;12276;12887;2506;4324;2904;4128;1987;1725;;;;
21880217;00f1;45;1591781400;269;271;45429;43018;17;73;266;-12340;17993;17983;40172;23300;17692;271;337;12969
21880217;00f2;46;1591781400;1021;1917;5903;13269;13516;13974;2302;4042;3195;4061;1994;1455;;;;
21880217;00f3;45;1591785000;274;275;45561;43015;17;73;271;-4009;0;86;0;-970;0;275;345;12946
21880217;00f4;46;1591785000;1242;2080;6903;14711;15208;15856;2736;4780;3682;4941;2500;2258;;;;
21880217;00f5;45;1591788600;278;280;45597;43013;17;73;276;-24764;18039;18029;63560;-16801;17706;280;348;12960
21880217;00f6;46;1591788600;1252;1944;7566;15301;15985;16440;2546;4472;3906;4949;2561;2009;;;;
21880217;00f7;45;1591792200;282;283;45572;43013;17;73;279;-4009;0;86;0;-970;0;283;353;12951
21880217;00f8;46;1591792200;1160;1766;7874;14698;15362;15791;2339;4193;4002;4809;2120;1976;;;;
21880217;00f9;45;1591795800;283;285;45837;43012;17;73;279;2334;18038;18032;12382;-17018;17682;283;355;12908
21880217;00fa;46;1591795800;958;1567;6221;12153;12964;13467;2012;3547;3109;3907;1835;1784;;;;
21880217;00fb;45;1591799400;280;281;44997;43012;17;73;274;-4009;0;86;0;-970;0;280;352;12804
21880217;00fc;46;1591799400;741;1138;4822;9471;10017;10125;1484;2508;2400;2912;1430;1185;;;;
21880217;00fd;45;1591803000;271;273;45039;43014;17;73;257;-4009;0;87;0;-971;0;268;343;12158
21880217;00fe;46;1591803000;330;680;2232;5187;5356;5760;806;1429;1051;1428;643;617;;;;
21880217;00ff;45;1591806600;258;260;45042;43136;17;72;236;-4009;0;87;0;-972;0;255;333;11441
21880217;0100;46;1591806600;84;232;558;1435;1372;1535;245;480;279;394;169;171;;;;
21880217;0101;45;1591810200;246;247;45125;43140;17;72;222;-30253;17599;17579;10275;-11697;17269;245;325;11025
21880217;0102;46;1591810200;3;15;26;60;60;63;12;25;11;16;6;9;;;;
21880217;0103;45;1591813800;237;239;45184;43141;17;72;212;-4009;0;87;0;-974;0;234;314;10928
21880217;0104;46;1591813800;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;0105;45;1591817400;229;233;45190;43196;17;71;204;26438;0;15115;50684;0;15411;229;312;10934
21880217;0106;46;1591817400;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;0107;45;1591821000;214;217;45286;43268;17;72;181;-4009;0;87;0;-975;0;214;297;10795
21880217;0108;46;1591821000;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;0109;45;1591824600;208;212;45311;43268;17;72;181;-20025;0;15243;37745;0;15498;206;288;10757
21880217;010a;46;1591824600;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;010b;45;1591828200;199;203;45351;43292;17;72;163;-4009;0;87;0;-977;0;197;278;10842
21880217;010c;46;1591828200;0;0;0;0;0;0;0;0;0;0;0;0;;;;
21880217;010d;45;1591831800;191;196;44950;43377;17;72;160;-4009;0;87;0;-976;0;186;267;10822
21880217;010e;46;1591831800;0;0;0;0;0;1;0;0;0;0;0;0;;;;
21880217;010f;45;1591835400;183;187;45441;43396;17;73;154;-13340;16134;15916;12145;13945;15454;181;260;10761
21880217;0110;46;1591835400;8;36;59;150;157;182;31;62;27;42;18;28;;;;
21880217;0111;45;1591839000;182;187;45421;43396;17;73;156;-4009;0;87;0;-976;0;183;262;10796
21880217;0112;46;1591839000;190;460;1017;2962;3273;4067;497;916;521;832;413;498;;;;
21880217;0113;45;1591842600;196;199;45377;43396;17;73;177;-4009;0;87;0;-976;0;198;273;10782
