дата время местн.DT Твозд. Точка_росы Твозд.макс_3ч Твозд.мин_3ч Твозд.макс_12ч Твозд.мин_12ч Твозд.ср_сутки Отн.влажность Давление Давление_ур.моря Хар.бар.тенденции Знач.бар.тенденции Cр.ск.1 Cр.напр.1 Порыв1 Макс.скорость_3ч1 Мгн.скорость1 Мгн.направление1 Cр.ск.2 Cр.напр.2 Порыв_2 Макс.скорость_3ч2 Мгн.скорость2 Мгн.направление2 Tпов. Тузл.кущ. Tпов.макс_12ч Tпов.мин_12ч Осадки_10мин Осадки_1ч Осадки_3ч Осадки_6ч Осадки_12ч Осадки_24ч Осадки_Инт. Осадки_Макс.инт.10мин Осадки_Макс.инт.1ч Осадки_Мин.инт.1ч МЭД Tпов.макс_3ч Tпов.мин_3ч Упруг.вод.пара(e) 
19.05.2019 00:00:05 19.05.2019_03:00:05 012.26 002.98 015.06 012.25 021.09 011.73 016.31 053 0994.08 1017.20 4 00.10 01.16 355 02.62 02.88 02.02 027 ///// /// ///// ///// ///// /// 011.02 009.72 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.563729 
19.05.2019 00:01:04 19.05.2019_03:01:04 012.26 003.05 015.06 012.25 021.09 011.73 016.31 053 0994.12 1017.24 5 00.10 01.36 360 03.44 03.44 02.63 037 ///// /// ///// ///// ///// /// 011.01 009.71 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.601620 
19.05.2019 00:02:04 19.05.2019_03:02:04 012.25 003.11 015.06 012.25 021.09 011.73 016.31 053 0994.17 1017.29 3 00.20 01.62 004 04.82 04.82 04.63 044 ///// /// ///// ///// ///// /// 011.00 009.69 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.635021 
19.05.2019 00:03:04 19.05.2019_03:03:04 012.24 003.16 015.06 012.25 021.09 011.73 016.31 053 0994.22 1017.35 3 00.20 01.76 006 05.40 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.98 009.67 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.664513 
19.05.2019 00:04:04 19.05.2019_03:04:04 012.23 003.21 015.06 012.25 021.09 011.73 016.31 054 0994.26 1017.39 3 00.30 01.84 009 05.40 05.40 01.63 340 ///// /// ///// ///// ///// /// 010.97 009.65 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.690823 
19.05.2019 00:05:04 19.05.2019_03:05:04 012.22 003.26 015.06 012.25 021.09 011.73 016.31 054 0994.30 1017.43 3 00.30 01.91 013 05.40 05.40 01.64 010 ///// /// ///// ///// ///// /// 010.96 009.64 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.714732 
19.05.2019 00:06:04 19.05.2019_03:06:04 012.22 003.30 015.06 012.25 021.09 011.73 016.31 054 0994.34 1017.47 3 00.40 01.99 014 05.40 05.40 01.82 359 ///// /// ///// ///// ///// /// 010.94 009.63 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.737742 
19.05.2019 00:07:04 19.05.2019_03:07:04 012.24 003.33 015.06 012.25 021.09 011.73 016.31 054 0994.37 1017.50 3 00.40 02.07 015 05.40 05.40 01.13 048 ///// /// ///// ///// ///// /// 010.93 009.62 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.754983 
19.05.2019 00:08:04 19.05.2019_03:08:04 012.26 003.35 015.06 012.25 021.09 011.73 016.31 054 0994.40 1017.53 3 00.40 02.02 019 05.40 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.92 009.61 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.767469 
19.05.2019 00:09:04 19.05.2019_03:09:04 012.28 003.38 015.06 012.25 021.09 011.73 016.31 054 0994.44 1017.57 3 00.40 01.96 021 05.40 05.40 00.83 055 ///// /// ///// ///// ///// /// 010.91 009.60 031.60 011.02 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.97 011.02 7.781756 
19.05.2019 00:10:04 19.05.2019_03:10:04 012.28 003.40 015.06 012.22 021.09 011.73 016.32 054 0994.47 1017.60 3 00.50 01.85 022 05.40 05.40 00.87 049 ///// /// ///// ///// ///// /// 010.90 009.59 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.795618 
19.05.2019 00:11:04 19.05.2019_03:11:04 012.29 003.41 015.06 012.22 021.09 011.73 016.32 054 0994.48 1017.61 3 00.50 01.60 025 05.40 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.89 009.58 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.798745 
19.05.2019 00:12:04 19.05.2019_03:12:04 012.30 003.42 015.06 012.22 021.09 011.73 016.32 054 0994.48 1017.61 3 00.50 01.24 032 05.40 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.88 009.58 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.802651 
19.05.2019 00:13:04 19.05.2019_03:13:04 012.30 003.43 015.06 012.22 021.09 011.73 016.32 054 0994.47 1017.60 3 00.50 01.00 040 02.52 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.87 009.58 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.811025 
19.05.2019 00:14:04 19.05.2019_03:14:04 012.29 003.45 015.06 012.22 021.09 011.73 016.32 054 0994.47 1017.60 3 00.50 00.88 049 02.52 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.86 009.57 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.818327 
19.05.2019 00:15:04 19.05.2019_03:15:04 012.27 003.45 015.06 012.22 021.09 011.73 016.32 054 0994.47 1017.60 3 00.50 00.75 037 02.52 05.40 00.55 269 ///// /// ///// ///// ///// /// 010.85 009.57 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.821091 
19.05.2019 00:16:04 19.05.2019_03:16:04 012.24 003.45 015.06 012.22 021.09 011.73 016.32 055 0994.46 1017.59 3 00.50 00.61 282 02.52 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.84 009.56 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.823454 
19.05.2019 00:17:04 19.05.2019_03:17:04 012.20 003.46 015.06 012.22 021.09 011.73 016.32 055 0994.44 1017.57 3 00.40 00.00 000 00.00 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.83 009.55 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.825471 
19.05.2019 00:18:04 19.05.2019_03:18:04 012.15 003.47 015.06 012.22 021.09 011.73 016.32 055 0994.43 1017.57 3 00.40 00.00 000 00.00 05.40 00.81 338 ///// /// ///// ///// ///// /// 010.82 009.54 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.830621 
19.05.2019 00:19:04 19.05.2019_03:19:04 012.11 003.49 015.06 012.22 021.09 011.73 016.32 055 0994.42 1017.56 3 00.40 00.00 000 00.00 05.40 00.96 347 ///// /// ///// ///// ///// /// 010.81 009.53 031.57 010.90 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.84 010.90 7.841228 
19.05.2019 00:20:04 19.05.2019_03:20:04 012.07 003.51 015.06 012.07 021.09 011.73 016.34 055 0994.41 1017.55 3 00.40 00.00 000 00.00 05.40 00.57 007 ///// /// ///// ///// ///// /// 010.80 009.51 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.851760 
19.05.2019 00:21:04 19.05.2019_03:21:04 012.03 003.54 015.06 012.07 021.09 011.73 016.34 056 0994.40 1017.55 3 00.40 00.00 000 00.00 05.40 00.52 027 ///// /// ///// ///// ///// /// 010.79 009.50 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.868980 
19.05.2019 00:22:04 19.05.2019_03:22:04 011.97 003.57 015.06 012.07 021.09 011.73 016.34 056 0994.39 1017.54 3 00.40 00.00 000 00.00 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.78 009.48 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.886661 
19.05.2019 00:23:04 19.05.2019_03:23:04 011.91 003.61 015.06 012.07 021.09 011.73 016.34 056 0994.39 1017.54 3 00.40 00.00 000 00.00 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.77 009.47 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.907232 
19.05.2019 00:24:04 19.05.2019_03:24:04 011.84 003.64 015.06 012.07 021.09 011.73 016.34 057 0994.39 1017.55 3 00.40 00.00 000 00.00 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.75 009.45 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.923796 
19.05.2019 00:25:04 19.05.2019_03:25:04 011.76 003.67 015.06 012.07 021.09 011.73 016.34 057 0994.39 1017.56 3 00.40 00.00 000 00.00 05.40 00.52 342 ///// /// ///// ///// ///// /// 010.74 009.44 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.943954 
19.05.2019 00:26:04 19.05.2019_03:26:04 011.67 003.70 015.06 012.07 021.09 011.73 016.34 058 0994.39 1017.56 3 00.40 00.00 000 00.00 05.40 00.51 349 ///// /// ///// ///// ///// /// 010.73 009.42 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.959017 
19.05.2019 00:27:04 19.05.2019_03:27:04 011.59 003.72 015.06 012.07 021.09 011.73 016.34 058 0994.40 1017.58 3 00.40 00.00 000 00.00 05.40 00.95 335 ///// /// ///// ///// ///// /// 010.72 009.41 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.969169 
19.05.2019 00:28:04 19.05.2019_03:28:04 011.50 003.73 015.06 012.07 021.09 011.73 016.34 058 0994.40 1017.59 3 00.40 00.52 003 01.19 05.40 00.83 356 ///// /// ///// ///// ///// /// 010.71 009.40 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.975744 
19.05.2019 00:29:04 19.05.2019_03:29:04 011.41 003.74 015.06 012.07 021.09 011.73 016.34 059 0994.40 1017.60 3 00.40 00.52 002 01.19 05.40 00.88 339 ///// /// ///// ///// ///// /// 010.70 009.39 031.54 010.80 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.71 010.80 7.980344 
19.05.2019 00:30:04 19.05.2019_03:30:04 011.32 003.74 015.06 011.32 021.09 011.32 016.35 059 0994.41 1017.61 3 00.40 00.51 001 01.19 05.40 00.62 325 ///// /// ///// ///// ///// /// 010.69 009.37 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 7.984213 
19.05.2019 00:31:04 19.05.2019_03:31:04 011.23 003.74 015.06 011.32 021.09 011.32 016.35 060 0994.42 1017.63 3 00.40 00.00 000 00.00 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.67 009.36 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 7.982413 
19.05.2019 00:32:04 19.05.2019_03:32:04 011.14 003.75 015.06 011.32 021.09 011.32 016.35 060 0994.43 1017.65 3 00.40 00.51 353 01.19 05.40 00.61 338 ///// /// ///// ///// ///// /// 010.66 009.35 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 7.988108 
19.05.2019 00:33:04 19.05.2019_03:33:04 011.07 003.76 015.06 011.32 021.09 011.32 016.35 060 0994.44 1017.66 3 00.40 00.54 351 01.19 05.40 00.60 026 ///// /// ///// ///// ///// /// 010.65 009.34 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 7.992794 
19.05.2019 00:34:04 19.05.2019_03:34:04 011.01 003.77 015.06 011.32 021.09 011.32 016.35 061 0994.45 1017.68 3 00.50 00.60 350 01.19 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.64 009.32 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 8.000623 
19.05.2019 00:35:04 19.05.2019_03:35:04 010.95 003.79 015.06 011.32 021.09 011.32 016.35 061 0994.46 1017.69 3 00.50 00.63 353 01.29 05.40 00.62 021 ///// /// ///// ///// ///// /// 010.62 009.31 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 8.008006 
19.05.2019 00:36:04 19.05.2019_03:36:04 010.89 003.81 015.06 011.32 021.09 011.32 016.35 061 0994.47 1017.71 3 00.50 00.60 355 01.29 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.61 009.29 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 8.021471 
19.05.2019 00:37:04 19.05.2019_03:37:04 010.84 003.84 015.06 011.32 021.09 011.32 016.35 061 0994.48 1017.72 3 00.50 00.51 353 01.29 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.60 009.28 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 8.037068 
19.05.2019 00:38:04 19.05.2019_03:38:04 010.79 003.87 015.06 011.32 021.09 011.32 016.35 062 0994.49 1017.74 3 00.50 00.00 000 00.00 05.40 00.65 346 ///// /// ///// ///// ///// /// 010.58 009.26 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 8.054954 
19.05.2019 00:39:04 19.05.2019_03:39:04 010.73 003.90 015.06 011.32 021.09 011.32 016.35 062 0994.50 1017.75 3 00.50 00.00 000 00.00 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.56 009.25 031.48 010.69 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.57 010.69 8.070291 
19.05.2019 00:40:04 19.05.2019_03:40:04 010.67 003.92 015.06 010.67 021.09 010.67 016.35 063 0994.50 1017.76 3 00.50 00.00 000 00.00 05.40 00.59 329 ///// /// ///// ///// ///// /// 010.55 009.23 031.40 010.55 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.44 010.55 8.084500 
19.05.2019 00:41:04 19.05.2019_03:41:04 010.61 003.94 015.06 010.67 021.09 010.67 016.35 063 0994.50 1017.76 3 00.50 00.00 000 00.00 05.40 00.77 344 ///// /// ///// ///// ///// /// 010.54 009.22 031.40 010.55 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.44 010.55 8.096023 
19.05.2019 00:42:04 19.05.2019_03:42:04 010.55 003.94 015.06 010.67 021.09 010.67 016.35 063 0994.50 1017.77 3 00.50 00.00 000 00.00 05.40 00.58 347 ///// /// ///// ///// ///// /// 010.52 009.21 031.40 010.55 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.44 010.55 8.096323 
19.05.2019 00:43:04 19.05.2019_03:43:04 010.49 003.93 015.06 010.67 021.09 010.67 016.35 063 0994.50 1017.77 3 00.50 00.00 000 00.00 05.40 00.00 000 ///// /// ///// ///// ///// /// 010.51 009.20 031.40 010.55 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 012.44 010.55 8.092009 
