дата время местн.DT Твозд. Точка_росы Твозд.макс_3ч Твозд.мин_3ч Твозд.макс_12ч Твозд.мин_12ч Твозд.ср_сутки Отн.влажность Давление Давление_ур.моря Хар.бар.тенденции Знач.бар.тенденции Cр.ск.1 Cр.напр.1 Порыв1 Макс.скорость_3ч1 Мгн.скорость1 Мгн.направление1 Cр.ск.2 Cр.напр.2 Порыв_2 Макс.скорость_3ч2 Мгн.скорость2 Мгн.направление2 Tпов. Тузл.кущ. Tпов.макс_12ч Tпов.мин_12ч Осадки_10мин Осадки_1ч Осадки_3ч Осадки_6ч Осадки_12ч Осадки_24ч Осадки_Инт. Осадки_Макс.инт.10мин Осадки_Макс.инт.1ч Осадки_Мин.инт.1ч МЭД Tпов.макс_3ч Tпов.мин_3ч Упруг.вод.пара(e) 
24.05.2019 00:00:05 24.05.2019_03:00:05 010.77 010.15 013.91 010.77 019.93 010.77 017.76 095 0987.40 1010.44 2 01.80 02.64 090 05.87 07.44 01.34 080 ///// /// ///// ///// ///// /// 014.39 012.29 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 12.384352 
24.05.2019 00:01:05 24.05.2019_03:01:05 010.76 010.09 013.91 010.77 019.93 010.77 017.76 095 0987.40 1010.45 2 01.80 02.62 089 05.87 07.44 03.30 096 ///// /// ///// ///// ///// /// 014.38 012.26 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 12.332737 
24.05.2019 00:02:04 24.05.2019_03:02:04 010.74 010.03 013.91 010.77 019.93 010.77 017.76 095 0987.40 1010.45 2 01.80 02.50 090 05.87 07.44 00.86 073 ///// /// ///// ///// ///// /// 014.36 012.23 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 12.281656 
24.05.2019 00:03:05 24.05.2019_03:03:05 010.73 009.97 013.91 010.77 019.93 010.77 017.76 095 0987.39 1010.44 2 01.80 02.43 091 05.87 07.44 01.26 103 ///// /// ///// ///// ///// /// 014.35 012.21 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 12.234610 
24.05.2019 00:04:05 24.05.2019_03:04:05 010.71 009.91 013.91 010.77 019.93 010.77 017.76 094 0987.38 1010.43 2 01.70 02.48 091 05.95 06.56 03.47 123 ///// /// ///// ///// ///// /// 014.34 012.19 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 12.189529 
24.05.2019 00:05:05 24.05.2019_03:05:05 010.70 009.86 013.91 010.77 019.93 010.77 017.76 094 0987.37 1010.42 2 01.70 02.53 091 05.95 06.56 03.03 062 ///// /// ///// ///// ///// /// 014.33 012.17 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 12.142609 
24.05.2019 00:06:05 24.05.2019_03:06:05 010.69 009.80 013.91 010.77 019.93 010.77 017.76 094 0987.36 1010.41 2 01.70 02.49 089 05.95 06.56 02.73 100 ///// /// ///// ///// ///// /// 014.31 012.14 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 12.096094 
24.05.2019 00:07:05 24.05.2019_03:07:05 010.68 009.75 013.91 010.77 019.93 010.77 017.76 093 0987.35 1010.40 2 01.70 02.58 090 05.95 06.56 02.65 085 ///// /// ///// ///// ///// /// 014.30 012.13 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 12.054336 
24.05.2019 00:08:05 24.05.2019_03:08:05 010.67 009.69 013.91 010.77 019.93 010.77 017.76 093 0987.34 1010.39 2 01.70 02.51 091 05.95 06.56 02.18 093 ///// /// ///// ///// ///// /// 014.29 012.10 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 12.004982 
24.05.2019 00:09:05 24.05.2019_03:09:05 010.66 009.62 013.91 010.77 019.93 010.77 017.76 093 0987.33 1010.39 2 01.60 02.40 090 05.95 06.56 02.89 101 ///// /// ///// ///// ///// /// 014.27 012.07 023.48 014.39 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.91 014.39 11.954879 
24.05.2019 00:10:05 24.05.2019_03:10:05 010.66 009.57 013.84 010.66 019.93 010.66 017.72 093 0987.32 1010.38 2 01.60 02.56 089 05.95 06.56 04.70 102 ///// /// ///// ///// ///// /// 014.26 012.05 023.48 014.26 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.82 014.26 11.913715 
24.05.2019 00:11:04 24.05.2019_03:11:04 010.66 009.54 013.84 010.66 019.93 010.66 017.72 092 0987.31 1010.37 1 01.60 02.65 089 05.95 06.56 03.04 038 ///// /// ///// ///// ///// /// 014.24 012.04 023.48 014.26 0000.00 0000.00 0000.00 0000.00 0000.00 0002.00 00.00 00.00 00.00 00.00 ////// 015.82 014.26 11.887191 
