дата время местн.DT Твозд. Точка_росы Твозд.макс_3ч Твозд.мин_3ч Твозд.макс_12ч Твозд.мин_12ч Твозд.ср_сутки Отн.влажность Давление Давление_ур.моря Хар.бар.тенденции Знач.бар.тенденции Cр.ск.1 Cр.напр.1 Порыв1 Макс.скорость_3ч1 Мгн.скорость1 Мгн.направление1 Cр.ск.2 Cр.напр.2 Порыв_2 Макс.скорость_3ч2 Мгн.скорость2 Мгн.направление2 Tпов. Тузл.кущ. Tпов.макс_12ч Tпов.мин_12ч Осадки_10мин Осадки_1ч Осадки_3ч Осадки_6ч Осадки_12ч Осадки_24ч Осадки_Инт. Осадки_Макс.инт.10мин Осадки_Макс.инт.1ч Осадки_Мин.инт.1ч МЭД Tпов.макс_3ч Tпов.мин_3ч Упруг.вод.пара(e) 
30.03.2020 00:00:05 30.03.2020_03:00:05 002.64 -01.40 006.55 002.64 016.60 002.64 011.15 074 0982.75 1006.43 / ///// 01.97 043 04.11 08.05 01.92 040 ///// /// ///// ///// ///// /// 006.51 003.75 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.519082 
30.03.2020 00:01:05 30.03.2020_03:01:05 002.62 -01.40 006.55 002.64 016.60 002.64 011.15 074 0982.74 1006.42 / ///// 01.94 044 04.11 08.05 01.06 027 ///// /// ///// ///// ///// /// 006.51 003.74 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.519421 
30.03.2020 00:02:05 30.03.2020_03:02:05 002.62 -01.39 006.55 002.64 016.60 002.64 011.15 074 0982.73 1006.41 / ///// 01.89 044 04.11 08.05 02.53 061 ///// /// ///// ///// ///// /// 006.50 003.74 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.522189 
30.03.2020 00:03:05 30.03.2020_03:03:05 002.62 -01.38 006.55 002.64 016.60 002.64 011.15 074 0982.72 1006.40 / ///// 01.82 045 03.90 08.05 01.54 044 ///// /// ///// ///// ///// /// 006.49 003.73 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.526258 
30.03.2020 00:04:05 30.03.2020_03:04:05 002.62 -01.37 006.55 002.64 016.60 002.64 011.15 074 0982.70 1006.38 / ///// 01.90 049 03.90 08.05 02.39 052 ///// /// ///// ///// ///// /// 006.49 003.73 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.529285 
30.03.2020 00:05:05 30.03.2020_03:05:05 002.63 -01.37 006.55 002.64 016.60 002.64 011.15 074 0982.69 1006.37 / ///// 01.84 052 03.74 08.05 03.01 048 ///// /// ///// ///// ///// /// 006.48 003.73 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.529621 
30.03.2020 00:06:05 30.03.2020_03:06:05 002.63 -01.38 006.55 002.64 016.60 002.64 011.15 074 0982.69 1006.37 / ///// 02.00 049 03.74 08.05 02.85 065 ///// /// ///// ///// ///// /// 006.47 003.72 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.528832 
30.03.2020 00:07:05 30.03.2020_03:07:05 002.63 -01.38 006.55 002.64 016.60 002.64 011.15 074 0982.69 1006.37 / ///// 01.89 047 03.74 08.05 01.56 006 ///// /// ///// ///// ///// /// 006.47 003.72 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.527408 
30.03.2020 00:08:05 30.03.2020_03:08:05 002.64 -01.38 006.55 002.64 016.60 002.64 011.15 074 0982.68 1006.36 / ///// 01.82 043 03.71 08.05 01.49 070 ///// /// ///// ///// ///// /// 006.46 003.71 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.525772 
30.03.2020 00:09:05 30.03.2020_03:09:05 002.65 -01.39 006.55 002.64 016.60 002.64 011.15 074 0982.67 1006.35 / ///// 01.96 044 04.29 08.05 03.34 068 ///// /// ///// ///// ///// /// 006.45 003.71 012.82 006.51 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.71 006.51 5.523751 
30.03.2020 00:10:06 30.03.2020_03:10:06 002.65 -01.39 006.36 002.62 016.56 002.62 011.11 074 0982.65 1006.33 / ///// 01.98 046 04.29 08.05 00.70 049 ///// /// ///// ///// ///// /// 006.45 003.70 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.521665 
30.03.2020 00:11:05 30.03.2020_03:11:05 002.65 -01.40 006.36 002.62 016.56 002.62 011.11 074 0982.63 1006.31 / ///// 02.08 050 04.29 08.05 01.41 077 ///// /// ///// ///// ///// /// 006.44 003.69 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.519470 
30.03.2020 00:12:05 30.03.2020_03:12:05 002.64 -01.41 006.36 002.62 016.56 002.62 011.11 074 0982.61 1006.29 / ///// 02.13 052 04.29 08.05 01.54 046 ///// /// ///// ///// ///// /// 006.44 003.67 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.516288 
30.03.2020 00:13:05 30.03.2020_03:13:05 002.62 -01.41 006.36 002.62 016.56 002.62 011.11 074 0982.60 1006.28 / ///// 02.07 052 04.29 08.05 00.62 087 ///// /// ///// ///// ///// /// 006.43 003.66 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.513060 
30.03.2020 00:14:05 30.03.2020_03:14:05 002.61 -01.42 006.36 002.62 016.56 002.62 011.11 074 0982.59 1006.27 / ///// 01.95 053 04.29 08.05 01.62 046 ///// /// ///// ///// ///// /// 006.42 003.64 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.512129 
30.03.2020 00:15:05 30.03.2020_03:15:05 002.60 -01.42 006.36 002.62 016.56 002.62 011.11 074 0982.57 1006.25 / ///// 01.91 054 04.29 08.05 00.82 037 ///// /// ///// ///// ///// /// 006.42 003.63 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.512384 
30.03.2020 00:16:05 30.03.2020_03:16:05 002.59 -01.42 006.36 002.62 016.56 002.62 011.11 074 0982.55 1006.23 / ///// 01.84 058 04.72 08.05 02.52 087 ///// /// ///// ///// ///// /// 006.41 003.62 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.512586 
30.03.2020 00:17:05 30.03.2020_03:17:05 002.58 -01.42 006.36 002.62 016.56 002.62 011.11 074 0982.53 1006.21 / ///// 01.99 063 04.72 08.05 02.84 062 ///// /// ///// ///// ///// /// 006.40 003.61 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.511159 
30.03.2020 00:18:05 30.03.2020_03:18:05 002.56 -01.43 006.36 002.62 016.56 002.62 011.11 074 0982.53 1006.21 / ///// 02.15 067 04.78 08.05 01.32 090 ///// /// ///// ///// ///// /// 006.40 003.59 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.507419 
30.03.2020 00:19:05 30.03.2020_03:19:05 002.54 -01.43 006.36 002.62 016.56 002.62 011.11 075 0982.53 1006.21 / ///// 02.09 067 04.78 08.05 02.59 063 ///// /// ///// ///// ///// /// 006.39 003.57 012.82 006.45 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.62 006.45 5.505197 
30.03.2020 00:20:05 30.03.2020_03:20:05 002.52 -01.44 006.28 002.52 016.56 002.52 011.06 075 0982.55 1006.24 / ///// 02.10 067 04.78 08.05 02.27 079 ///// /// ///// ///// ///// /// 006.39 003.56 012.82 006.39 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.55 006.39 5.503959 
30.03.2020 00:21:05 30.03.2020_03:21:05 002.50 -01.44 006.28 002.52 016.56 002.52 011.06 075 0982.58 1006.27 / ///// 02.12 068 04.78 08.05 02.22 098 ///// /// ///// ///// ///// /// 006.38 003.55 012.82 006.39 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.55 006.39 5.501799 
30.03.2020 00:22:05 30.03.2020_03:22:05 002.48 -01.45 006.28 002.52 016.56 002.52 011.06 075 0982.61 1006.30 / ///// 02.18 069 04.94 08.05 02.93 059 ///// /// ///// ///// ///// /// 006.37 003.53 012.82 006.39 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.55 006.39 5.500390 
30.03.2020 00:23:05 30.03.2020_03:23:05 002.45 -01.45 006.28 002.52 016.56 002.52 011.06 075 0982.63 1006.32 / ///// 02.32 069 04.94 08.05 02.42 068 ///// /// ///// ///// ///// /// 006.37 003.52 012.82 006.39 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 007.55 006.39 5.498131 
