дата время местн.DT Твозд. Точка_росы Твозд.макс_3ч Твозд.мин_3ч Твозд.макс_12ч Твозд.мин_12ч Твозд.ср_сутки Отн.влажность Давление Давление_ур.моря Хар.бар.тенденции Знач.бар.тенденции Cр.ск.1 Cр.напр.1 Порыв1 Макс.скорость_3ч1 Мгн.скорость1 Мгн.направление1 Cр.ск.2 Cр.напр.2 Порыв_2 Макс.скорость_3ч2 Мгн.скорость2 Мгн.направление2 Tпов. Тузл.кущ. Tпов.макс_12ч Tпов.мин_12ч Осадки_10мин Осадки_1ч Осадки_3ч Осадки_6ч Осадки_12ч Осадки_24ч Осадки_Инт. Осадки_Макс.инт.10мин Осадки_Макс.инт.1ч Осадки_Мин.инт.1ч МЭД Tпов.макс_3ч Tпов.мин_3ч Упруг.вод.пара(e) 
10.06.2020 00:00:05 10.06.2020_03:00:05 021.12 014.77 022.21 021.02 028.71 021.02 024.28 067 0995.78 1018.16 7 -0.30 01.63 233 02.95 04.77 02.47 235 ///// /// ///// ///// ///// /// 018.57 017.35 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.768088 
10.06.2020 00:01:04 10.06.2020_03:01:04 021.14 014.77 022.21 021.02 028.71 021.02 024.28 066 0995.77 1018.15 7 -0.30 01.68 233 02.95 04.77 01.16 232 ///// /// ///// ///// ///// /// 018.56 017.35 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.762966 
10.06.2020 00:02:04 10.06.2020_03:02:04 021.16 014.76 022.21 021.02 028.71 021.02 024.28 066 0995.76 1018.14 7 -0.30 01.76 231 02.95 04.77 01.85 214 ///// /// ///// ///// ///// /// 018.55 017.35 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.756179 
10.06.2020 00:03:04 10.06.2020_03:03:04 021.17 014.76 022.21 021.02 028.71 021.02 024.28 066 0995.75 1018.12 7 -0.40 01.77 230 02.95 04.77 01.67 235 ///// /// ///// ///// ///// /// 018.54 017.34 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.753931 
10.06.2020 00:04:04 10.06.2020_03:04:04 021.18 014.76 022.21 021.02 028.71 021.02 024.28 066 0995.74 1018.11 7 -0.40 01.72 232 02.95 04.77 01.03 230 ///// /// ///// ///// ///// /// 018.53 017.34 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.751969 
10.06.2020 00:05:04 10.06.2020_03:05:04 021.17 014.75 022.21 021.02 028.71 021.02 024.28 066 0995.74 1018.11 7 -0.40 01.68 232 02.95 04.77 01.02 217 ///// /// ///// ///// ///// /// 018.52 017.33 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.749822 
10.06.2020 00:06:04 10.06.2020_03:06:04 021.17 014.75 022.21 021.02 028.71 021.02 024.28 066 0995.74 1018.11 7 -0.40 01.64 231 02.95 04.77 00.77 193 ///// /// ///// ///// ///// /// 018.51 017.33 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.748581 
10.06.2020 00:07:04 10.06.2020_03:07:04 021.16 014.75 022.21 021.02 028.71 021.02 024.28 066 0995.74 1018.11 7 -0.40 01.61 230 02.95 04.77 01.80 213 ///// /// ///// ///// ///// /// 018.50 017.32 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.744292 
10.06.2020 00:08:04 10.06.2020_03:08:04 021.16 014.75 022.21 021.02 028.71 021.02 024.28 066 0995.74 1018.12 7 -0.40 01.57 229 02.95 04.77 01.89 221 ///// /// ///// ///// ///// /// 018.49 017.32 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.742584 
10.06.2020 00:09:04 10.06.2020_03:09:04 021.14 014.75 022.21 021.02 028.71 021.02 024.28 066 0995.75 1018.13 7 -0.40 01.44 228 02.95 04.77 01.07 222 ///// /// ///// ///// ///// /// 018.48 017.31 031.04 018.57 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 019.70 018.57 16.744942 
