дата время местн.DT Твозд. Точка_росы Твозд.макс_3ч Твозд.мин_3ч Твозд.макс_12ч Твозд.мин_12ч Твозд.ср_сутки Отн.влажность Давление Давление_ур.моря Хар.бар.тенденции Знач.бар.тенденции Cр.ск.1 Cр.напр.1 Порыв1 Макс.скорость_3ч1 Мгн.скорость1 Мгн.направление1 Cр.ск.2 Cр.напр.2 Порыв_2 Макс.скорость_3ч2 Мгн.скорость2 Мгн.направление2 Tпов. Тузл.кущ. Tпов.макс_12ч Tпов.мин_12ч Осадки_10мин Осадки_1ч Осадки_3ч Осадки_6ч Осадки_12ч Осадки_24ч Осадки_Инт. Осадки_Макс.инт.10мин Осадки_Макс.инт.1ч Осадки_Мин.инт.1ч МЭД Tпов.макс_3ч Tпов.мин_3ч Упруг.вод.пара(e) 
14.06.2020 00:00:05 14.06.2020_03:00:05 011.85 007.37 012.51 011.81 016.52 011.76 012.93 074 0998.46 1021.69 2 00.40 02.44 118 04.89 06.52 02.87 131 ///// /// ///// ///// ///// /// 011.10 009.12 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.266482 
14.06.2020 00:01:05 14.06.2020_03:01:05 011.85 007.38 012.51 011.81 016.52 011.76 012.93 074 0998.46 1021.69 2 00.40 02.34 119 04.89 06.52 01.79 118 ///// /// ///// ///// ///// /// 011.09 009.12 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.269680 
14.06.2020 00:02:05 14.06.2020_03:02:05 011.84 007.37 012.51 011.81 016.52 011.76 012.93 074 0998.47 1021.70 2 00.40 02.47 119 04.89 06.52 02.74 104 ///// /// ///// ///// ///// /// 011.09 009.11 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.267760 
14.06.2020 00:03:05 14.06.2020_03:03:05 011.82 007.37 012.51 011.81 016.52 011.76 012.93 074 0998.48 1021.72 2 00.40 02.53 120 04.89 06.52 00.97 131 ///// /// ///// ///// ///// /// 011.08 009.11 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.266449 
14.06.2020 00:04:05 14.06.2020_03:04:05 011.81 007.37 012.51 011.81 016.52 011.76 012.93 074 0998.49 1021.73 2 00.40 02.55 120 04.89 06.52 02.61 126 ///// /// ///// ///// ///// /// 011.08 009.10 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.264133 
14.06.2020 00:05:05 14.06.2020_03:05:05 011.79 007.37 012.51 011.81 016.52 011.76 012.93 074 0998.49 1021.73 2 00.40 02.44 120 04.89 06.52 01.20 156 ///// /// ///// ///// ///// /// 011.07 009.10 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.264219 
14.06.2020 00:06:05 14.06.2020_03:06:05 011.78 007.37 012.51 011.81 016.52 011.76 012.93 074 0998.50 1021.74 2 00.40 02.51 121 05.05 06.52 02.51 128 ///// /// ///// ///// ///// /// 011.07 009.09 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.266826 
14.06.2020 00:07:05 14.06.2020_03:07:05 011.76 007.38 012.51 011.81 016.52 011.76 012.93 074 0998.51 1021.75 2 00.40 02.46 118 05.05 06.52 04.07 103 ///// /// ///// ///// ///// /// 011.06 009.09 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.269638 
14.06.2020 00:08:05 14.06.2020_03:08:05 011.75 007.38 012.51 011.81 016.52 011.76 012.93 074 0998.53 1021.77 2 00.40 02.38 119 05.05 06.52 00.56 096 ///// /// ///// ///// ///// /// 011.06 009.08 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.270873 
14.06.2020 00:09:05 14.06.2020_03:09:05 011.73 007.38 012.51 011.81 016.52 011.76 012.93 074 0998.54 1021.78 2 00.40 02.25 119 05.05 06.52 02.32 104 ///// /// ///// ///// ///// /// 011.05 009.08 019.63 011.10 0000.00 0000.00 0000.00 0000.00 0000.00 0007.25 00.00 00.00 00.00 00.00 ////// 012.16 011.10 10.272749 
