дата время местн.DT Твозд. Точка_росы Твозд.макс_3ч Твозд.мин_3ч Твозд.макс_12ч Твозд.мин_12ч Твозд.ср_сутки Отн.влажность Давление Давление_ур.моря Хар.бар.тенденции Знач.бар.тенденции Cр.ск.1 Cр.напр.1 Порыв1 Макс.скорость_3ч1 Мгн.скорость1 Мгн.направление1 Cр.ск.2 Cр.напр.2 Порыв_2 Макс.скорость_3ч2 Мгн.скорость2 Мгн.направление2 Tпов. Тузл.кущ. Tпов.макс_12ч Tпов.мин_12ч Осадки_10мин Осадки_1ч Осадки_3ч Осадки_6ч Осадки_12ч Осадки_24ч Осадки_Инт. Осадки_Макс.инт.10мин Осадки_Макс.инт.1ч Осадки_Мин.инт.1ч МЭД Tпов.макс_3ч Tпов.мин_3ч Упруг.вод.пара(e) 
31.03.2019 00:00:05 31.03.2019_03:00:05 007.06 001.23 007.90 007.06 008.38 006.72 006.30 066 0987.57 1010.98 7 -0.60 01.39 276 03.63 05.95 01.07 242 ///// /// ///// ///// ///// /// 001.62 001.20 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.679325 
31.03.2019 00:01:05 31.03.2019_03:01:05 007.02 001.21 007.90 007.06 008.38 006.72 006.30 066 0987.58 1010.99 7 -0.60 01.25 274 03.52 05.95 01.97 313 ///// /// ///// ///// ///// /// 001.51 001.23 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.671509 
31.03.2019 00:02:05 31.03.2019_03:02:05 006.97 001.21 007.90 007.06 008.38 006.72 006.30 066 0987.58 1011.00 7 -0.60 01.19 281 03.52 05.95 00.00 000 ///// /// ///// ///// ///// /// 001.42 001.22 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.668931 
31.03.2019 00:03:05 31.03.2019_03:03:05 006.92 001.21 007.90 007.06 008.38 006.72 006.30 067 0987.58 1011.00 7 -0.60 01.03 280 03.52 05.95 00.00 000 ///// /// ///// ///// ///// /// 001.36 001.21 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.670897 
31.03.2019 00:04:05 31.03.2019_03:04:05 006.88 001.22 007.90 007.06 008.38 006.72 006.30 067 0987.59 1011.01 7 -0.60 00.96 281 02.96 05.95 00.56 249 ///// /// ///// ///// ///// /// 001.31 001.18 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.674335 
31.03.2019 00:05:05 31.03.2019_03:05:05 006.85 001.23 007.90 007.06 008.38 006.72 006.30 067 0987.59 1011.02 7 -0.60 00.86 282 02.96 05.95 00.60 343 ///// /// ///// ///// ///// /// 001.25 001.14 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.677106 
31.03.2019 00:06:05 31.03.2019_03:06:05 006.83 001.24 007.90 007.06 008.38 006.72 006.30 067 0987.59 1011.02 7 -0.60 00.89 283 02.96 05.95 01.84 221 ///// /// ///// ///// ///// /// 001.22 001.13 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.681586 
31.03.2019 00:07:05 31.03.2019_03:07:05 006.82 001.26 007.90 007.06 008.38 006.72 006.30 067 0987.59 1011.02 7 -0.50 00.88 287 02.96 05.95 00.52 007 ///// /// ///// ///// ///// /// 001.23 001.15 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.691247 
31.03.2019 00:08:05 31.03.2019_03:08:05 006.83 001.27 007.90 007.06 008.38 006.72 006.30 067 0987.60 1011.03 7 -0.50 00.89 286 02.96 05.95 02.43 253 ///// /// ///// ///// ///// /// 001.26 001.20 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.700111 
31.03.2019 00:09:05 31.03.2019_03:09:05 006.84 001.29 007.90 007.06 008.38 006.72 006.30 067 0987.60 1011.03 7 -0.50 00.96 284 02.96 05.95 00.71 261 ///// /// ///// ///// ///// /// 001.32 001.27 003.33 000.23 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 003.06 001.62 6.707554 
