дата время местн.DT Твозд. Точка_росы Твозд.макс_3ч Твозд.мин_3ч Твозд.макс_12ч Твозд.мин_12ч Твозд.ср_сутки Отн.влажность Давление Давление_ур.моря Хар.бар.тенденции Знач.бар.тенденции Cр.ск.1 Cр.напр.1 Порыв1 Макс.скорость_3ч1 Мгн.скорость1 Мгн.направление1 Cр.ск.2 Cр.напр.2 Порыв_2 Макс.скорость_3ч2 Мгн.скорость2 Мгн.направление2 Tпов. Тузл.кущ. Tпов.макс_12ч Tпов.мин_12ч Осадки_10мин Осадки_1ч Осадки_3ч Осадки_6ч Осадки_12ч Осадки_24ч Осадки_Инт. Осадки_Макс.инт.10мин Осадки_Макс.инт.1ч Осадки_Мин.инт.1ч МЭД Tпов.макс_3ч Tпов.мин_3ч Упруг.вод.пара(e) 
28.08.2020 00:00:01 28.08.2020_03:00:01 015.24 012.89 015.65 015.17 020.61 015.17 016.63 085 0980.36 1002.86 7 -0.60 00.91 230 02.04 03.60 01.24 244 ///// /// ///// ///// ///// /// 015.88 014.26 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.841633 
28.08.2020 00:01:01 28.08.2020_03:01:01 015.25 012.89 015.65 015.17 020.61 015.17 016.63 085 0980.35 1002.85 7 -0.60 00.94 231 02.04 03.60 01.53 225 ///// /// ///// ///// ///// /// 015.88 014.27 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.841356 
28.08.2020 00:02:01 28.08.2020_03:02:01 015.26 012.89 015.65 015.17 020.61 015.17 016.63 085 0980.34 1002.84 7 -0.70 00.90 230 02.04 03.60 01.21 229 ///// /// ///// ///// ///// /// 015.88 014.27 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.844969 
28.08.2020 00:03:01 28.08.2020_03:03:01 015.26 012.89 015.65 015.17 020.61 015.17 016.63 085 0980.33 1002.83 7 -0.70 00.89 228 02.04 03.60 01.05 224 ///// /// ///// ///// ///// /// 015.88 014.28 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.842143 
28.08.2020 00:04:01 28.08.2020_03:04:01 015.27 012.88 015.65 015.17 020.61 015.17 016.63 085 0980.32 1002.82 7 -0.70 00.96 227 02.04 03.60 01.07 215 ///// /// ///// ///// ///// /// 015.87 014.28 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.836296 
28.08.2020 00:05:01 28.08.2020_03:05:01 015.28 012.88 015.65 015.17 020.61 015.17 016.63 085 0980.31 1002.81 7 -0.70 01.01 227 02.04 03.60 01.06 217 ///// /// ///// ///// ///// /// 015.87 014.29 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.831117 
28.08.2020 00:06:01 28.08.2020_03:06:01 015.29 012.88 015.65 015.17 020.61 015.17 016.63 085 0980.30 1002.79 7 -0.70 00.99 225 01.86 03.60 01.03 202 ///// /// ///// ///// ///// /// 015.87 014.29 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.831668 
28.08.2020 00:07:01 28.08.2020_03:07:01 015.30 012.88 015.65 015.17 020.61 015.17 016.63 085 0980.30 1002.79 7 -0.70 01.03 221 01.86 03.60 00.94 208 ///// /// ///// ///// ///// /// 015.87 014.29 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.832889 
28.08.2020 00:08:01 28.08.2020_03:08:01 015.30 012.88 015.65 015.17 020.61 015.17 016.63 085 0980.30 1002.79 7 -0.70 01.04 217 01.86 03.60 01.08 183 ///// /// ///// ///// ///// /// 015.86 014.30 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.835540 
28.08.2020 00:09:01 28.08.2020_03:09:01 015.29 012.89 015.65 015.17 020.61 015.17 016.63 085 0980.30 1002.79 7 -0.70 01.11 216 01.98 03.60 01.57 222 ///// /// ///// ///// ///// /// 015.86 014.30 021.54 015.88 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.86 015.88 14.837838 
28.08.2020 00:10:01 28.08.2020_03:10:01 015.29 012.89 015.65 015.17 020.61 015.17 016.65 085 0980.30 1002.79 7 -0.70 01.18 214 01.98 03.60 01.66 213 ///// /// ///// ///// ///// /// 015.86 014.31 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.837673 
28.08.2020 00:11:01 28.08.2020_03:11:01 015.28 012.89 015.65 015.17 020.61 015.17 016.65 085 0980.30 1002.80 7 -0.70 01.21 212 01.98 03.60 01.14 203 ///// /// ///// ///// ///// /// 015.86 014.31 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.839397 
28.08.2020 00:12:01 28.08.2020_03:12:01 015.27 012.89 015.65 015.17 020.61 015.17 016.65 085 0980.30 1002.80 7 -0.70 01.24 211 01.98 03.60 01.08 216 ///// /// ///// ///// ///// /// 015.86 014.31 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.838309 
28.08.2020 00:13:01 28.08.2020_03:13:01 015.26 012.89 015.65 015.17 020.61 015.17 016.65 085 0980.30 1002.80 7 -0.60 01.27 211 01.98 03.60 01.63 194 ///// /// ///// ///// ///// /// 015.86 014.31 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.841048 
28.08.2020 00:14:01 28.08.2020_03:14:01 015.25 012.89 015.65 015.17 020.61 015.17 016.65 085 0980.30 1002.80 7 -0.60 01.29 209 01.98 03.60 01.66 214 ///// /// ///// ///// ///// /// 015.86 014.32 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.844416 
28.08.2020 00:15:01 28.08.2020_03:15:01 015.23 012.90 015.65 015.17 020.61 015.17 016.65 085 0980.31 1002.81 7 -0.60 01.32 210 01.99 03.60 01.53 224 ///// /// ///// ///// ///// /// 015.85 014.32 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.846931 
28.08.2020 00:16:01 28.08.2020_03:16:01 015.22 012.90 015.65 015.17 020.61 015.17 016.65 086 0980.32 1002.82 7 -0.60 01.34 208 01.99 03.60 01.22 212 ///// /// ///// ///// ///// /// 015.85 014.32 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.849069 
28.08.2020 00:17:01 28.08.2020_03:17:01 015.20 012.90 015.65 015.17 020.61 015.17 016.65 086 0980.33 1002.83 7 -0.60 01.39 209 02.10 03.60 01.38 236 ///// /// ///// ///// ///// /// 015.85 014.32 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.849775 
28.08.2020 00:18:01 28.08.2020_03:18:01 015.20 012.90 015.65 015.17 020.61 015.17 016.65 086 0980.33 1002.83 7 -0.60 01.41 212 02.10 03.60 01.13 217 ///// /// ///// ///// ///// /// 015.85 014.32 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.848591 
28.08.2020 00:19:01 28.08.2020_03:19:01 015.19 012.90 015.65 015.17 020.61 015.17 016.65 086 0980.34 1002.84 7 -0.60 01.39 212 02.10 03.60 01.26 226 ///// /// ///// ///// ///// /// 015.85 014.33 021.54 015.86 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.81 015.86 14.849027 
28.08.2020 00:20:01 28.08.2020_03:20:01 015.19 012.90 015.65 015.17 019.91 015.17 016.67 086 0980.35 1002.85 7 -0.60 01.34 214 02.10 03.60 00.00 000 ///// /// ///// ///// ///// /// 015.85 014.33 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.850064 
28.08.2020 00:21:01 28.08.2020_03:21:01 015.19 012.90 015.65 015.17 019.91 015.17 016.67 086 0980.36 1002.86 7 -0.50 01.30 216 02.10 03.60 01.24 232 ///// /// ///// ///// ///// /// 015.85 014.33 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.849883 
28.08.2020 00:22:01 28.08.2020_03:22:01 015.20 012.90 015.65 015.17 019.91 015.17 016.67 086 0980.37 1002.87 7 -0.50 01.29 217 02.10 03.60 00.98 251 ///// /// ///// ///// ///// /// 015.85 014.33 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.850643 
28.08.2020 00:23:01 28.08.2020_03:23:01 015.21 012.90 015.65 015.17 019.91 015.17 016.67 086 0980.37 1002.87 7 -0.50 01.28 219 02.10 03.60 01.04 205 ///// /// ///// ///// ///// /// 015.84 014.33 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.852013 
28.08.2020 00:24:01 28.08.2020_03:24:01 015.23 012.90 015.65 015.17 019.91 015.17 016.67 086 0980.38 1002.88 7 -0.50 01.22 221 02.10 03.60 01.24 215 ///// /// ///// ///// ///// /// 015.84 014.34 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.853698 
28.08.2020 00:25:01 28.08.2020_03:25:01 015.25 012.90 015.65 015.17 019.91 015.17 016.67 085 0980.38 1002.88 7 -0.50 01.15 223 02.10 03.60 00.85 227 ///// /// ///// ///// ///// /// 015.84 014.34 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.854222 
28.08.2020 00:26:01 28.08.2020_03:26:01 015.27 012.90 015.65 015.17 019.91 015.17 016.67 085 0980.37 1002.87 7 -0.50 01.11 225 02.10 03.60 00.93 237 ///// /// ///// ///// ///// /// 015.84 014.34 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.851840 
28.08.2020 00:27:01 28.08.2020_03:27:01 015.29 012.90 015.65 015.17 019.91 015.17 016.67 085 0980.36 1002.86 7 -0.50 01.04 227 01.72 03.60 00.88 222 ///// /// ///// ///// ///// /// 015.84 014.34 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.850315 
28.08.2020 00:28:01 28.08.2020_03:28:01 015.31 012.90 015.65 015.17 019.91 015.17 016.67 085 0980.36 1002.85 7 -0.50 01.01 228 01.72 03.60 01.00 205 ///// /// ///// ///// ///// /// 015.84 014.34 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.849974 
28.08.2020 00:29:01 28.08.2020_03:29:01 015.34 012.90 015.65 015.17 019.91 015.17 016.67 085 0980.36 1002.85 7 -0.50 01.04 228 02.09 03.60 01.31 221 ///// /// ///// ///// ///// /// 015.83 014.34 021.54 015.85 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.75 015.85 14.847152 
28.08.2020 00:30:01 28.08.2020_03:30:01 015.36 012.90 015.65 015.17 019.90 015.17 016.69 085 0980.35 1002.84 7 -0.50 01.06 227 02.09 03.60 01.02 234 ///// /// ///// ///// ///// /// 015.83 014.35 021.53 015.83 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.69 015.83 14.847148 
28.08.2020 00:31:01 28.08.2020_03:31:01 015.38 012.90 015.65 015.17 019.90 015.17 016.69 085 0980.34 1002.83 7 -0.60 01.11 226 02.09 03.60 01.53 210 ///// /// ///// ///// ///// /// 015.83 014.35 021.53 015.83 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.69 015.83 14.847073 
28.08.2020 00:32:01 28.08.2020_03:32:01 015.41 012.90 015.65 015.17 019.90 015.17 016.69 085 0980.34 1002.83 7 -0.50 01.13 225 02.09 03.60 01.29 220 ///// /// ///// ///// ///// /// 015.83 014.35 021.53 015.83 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.69 015.83 14.847220 
28.08.2020 00:33:01 28.08.2020_03:33:01 015.43 012.90 015.65 015.17 019.90 015.17 016.69 084 0980.34 1002.82 7 -0.50 01.13 225 02.09 03.60 00.95 246 ///// /// ///// ///// ///// /// 015.82 014.35 021.53 015.83 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.69 015.83 14.847611 
28.08.2020 00:34:01 28.08.2020_03:34:01 015.44 012.90 015.65 015.17 019.90 015.17 016.69 084 0980.34 1002.82 7 -0.50 01.14 225 02.09 03.60 01.47 218 ///// /// ///// ///// ///// /// 015.82 014.35 021.53 015.83 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.69 015.83 14.847270 
28.08.2020 00:35:01 28.08.2020_03:35:01 015.45 012.89 015.65 015.17 019.90 015.17 016.69 084 0980.34 1002.82 7 -0.50 01.23 224 02.33 03.60 01.95 232 ///// /// ///// ///// ///// /// 015.82 014.35 021.53 015.83 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.69 015.83 14.845997 
28.08.2020 00:36:01 28.08.2020_03:36:01 015.46 012.89 015.65 015.17 019.90 015.17 016.69 084 0980.35 1002.83 7 -0.50 01.25 225 02.33 03.60 00.78 235 ///// /// ///// ///// ///// /// 015.82 014.35 021.53 015.83 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.69 015.83 14.845639 
28.08.2020 00:37:01 28.08.2020_03:37:01 015.46 012.90 015.65 015.17 019.90 015.17 016.69 084 0980.36 1002.84 7 -0.50 01.29 224 02.33 03.60 01.23 231 ///// /// ///// ///// ///// /// 015.82 014.36 021.53 015.83 0000.00 0000.00 0000.00 0000.25 0000.25 0000.25 00.00 00.00 00.00 00.00 ////// 016.69 015.83 14.847553 
