дата время местн.DT Твозд. Точка_росы Твозд.макс_3ч Твозд.мин_3ч Твозд.макс_12ч Твозд.мин_12ч Твозд.ср_сутки Отн.влажность Давление Давление_ур.моря Хар.бар.тенденции Знач.бар.тенденции Cр.ск.1 Cр.напр.1 Порыв1 Макс.скорость_3ч1 Мгн.скорость1 Мгн.направление1 Cр.ск.2 Cр.напр.2 Порыв_2 Макс.скорость_3ч2 Мгн.скорость2 Мгн.направление2 Tпов. Тузл.кущ. Tпов.макс_12ч Tпов.мин_12ч Осадки_10мин Осадки_1ч Осадки_3ч Осадки_6ч Осадки_12ч Осадки_24ч Осадки_Инт. Осадки_Макс.инт.10мин Осадки_Макс.инт.1ч Осадки_Мин.инт.1ч МЭД Tпов.макс_3ч Tпов.мин_3ч Упруг.вод.пара(e) 
06.09.2020 00:00:06 06.09.2020_03:00:06 016.10 006.90 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.63 4 -0.10 02.11 237 04.20 05.67 02.89 228 ///// /// ///// ///// ///// /// 015.06 012.44 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.936774 
06.09.2020 00:01:05 06.09.2020_03:01:05 016.08 006.90 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.63 4 -0.10 02.12 238 04.20 05.67 01.20 230 ///// /// ///// ///// ///// /// 015.06 012.43 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.937648 
06.09.2020 00:02:05 06.09.2020_03:02:05 016.06 006.91 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.63 4 -0.10 02.11 238 04.48 05.67 02.28 245 ///// /// ///// ///// ///// /// 015.05 012.42 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.945310 
06.09.2020 00:03:05 06.09.2020_03:03:05 016.04 006.91 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.64 4 -0.10 02.07 239 04.48 05.67 00.90 252 ///// /// ///// ///// ///// /// 015.05 012.41 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.945688 
06.09.2020 00:04:05 06.09.2020_03:04:05 016.02 006.90 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.64 4 -0.10 02.13 236 04.48 05.67 01.11 234 ///// /// ///// ///// ///// /// 015.04 012.40 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.941193 
06.09.2020 00:05:05 06.09.2020_03:05:05 016.00 006.90 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.64 4 -0.10 02.21 233 04.48 05.67 01.31 240 ///// /// ///// ///// ///// /// 015.04 012.39 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.942687 
06.09.2020 00:06:05 06.09.2020_03:06:05 015.99 006.91 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.64 4 -0.10 02.07 234 04.48 05.67 01.22 213 ///// /// ///// ///// ///// /// 015.03 012.38 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.943054 
06.09.2020 00:07:05 06.09.2020_03:07:05 015.99 006.91 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.64 4 -0.10 02.06 235 04.48 05.67 01.92 235 ///// /// ///// ///// ///// /// 015.03 012.37 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.944649 
06.09.2020 00:08:05 06.09.2020_03:08:05 015.98 006.92 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.64 4 -0.10 01.99 233 04.48 05.67 01.90 198 ///// /// ///// ///// ///// /// 015.02 012.35 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.954572 
06.09.2020 00:09:05 06.09.2020_03:09:05 015.96 006.92 016.59 016.00 020.86 016.00 017.69 054 0995.80 1018.64 4 -0.10 01.92 232 04.48 05.67 02.72 237 ///// /// ///// ///// ///// /// 015.02 012.34 020.34 015.06 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 016.03 015.06 9.953413 
