дата время местн.DT Твозд. Точка_росы Твозд.макс_3ч Твозд.мин_3ч Твозд.макс_12ч Твозд.мин_12ч Твозд.ср_сутки Отн.влажность Давление Давление_ур.моря Хар.бар.тенденции Знач.бар.тенденции Cр.ск.1 Cр.напр.1 Порыв1 Макс.скорость_3ч1 Мгн.скорость1 Мгн.направление1 Cр.ск.2 Cр.напр.2 Порыв_2 Макс.скорость_3ч2 Мгн.скорость2 Мгн.направление2 Tпов. Тузл.кущ. Tпов.макс_12ч Tпов.мин_12ч Осадки_10мин Осадки_1ч Осадки_3ч Осадки_6ч Осадки_12ч Осадки_24ч Осадки_Инт. Осадки_Макс.инт.10мин Осадки_Макс.инт.1ч Осадки_Мин.инт.1ч МЭД Tпов.макс_3ч Tпов.мин_3ч Упруг.вод.пара(e) 
10.09.2019 00:00:05 10.09.2019_03:00:05 012.73 011.78 013.76 012.73 023.88 012.73 017.41 093 1005.00 1028.28 2 00.30 00.00 000 00.00 04.95 00.00 000 ///// /// ///// ///// ///// /// 016.46 008.72 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.794887 
10.09.2019 00:01:04 10.09.2019_03:01:04 012.73 011.78 013.76 012.73 023.88 012.73 017.41 093 1005.00 1028.28 2 00.30 00.00 000 00.00 04.95 00.00 000 ///// /// ///// ///// ///// /// 016.45 008.71 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.802801 
10.09.2019 00:02:04 10.09.2019_03:02:04 012.73 011.79 013.76 012.73 023.88 012.73 017.41 094 1005.00 1028.28 2 00.30 00.00 000 00.00 04.95 00.00 000 ///// /// ///// ///// ///// /// 016.45 008.70 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.809499 
10.09.2019 00:03:04 10.09.2019_03:03:04 012.73 011.80 013.76 012.73 023.88 012.73 017.41 094 1005.00 1028.28 2 00.30 00.00 000 00.00 04.95 00.00 000 ///// /// ///// ///// ///// /// 016.44 008.70 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.815254 
10.09.2019 00:04:04 10.09.2019_03:04:04 012.73 011.81 013.76 012.73 023.88 012.73 017.41 094 1005.00 1028.28 2 00.30 00.00 000 00.00 04.95 00.00 000 ///// /// ///// ///// ///// /// 016.44 008.69 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.823549 
10.09.2019 00:05:04 10.09.2019_03:05:04 012.73 011.82 013.76 012.73 023.88 012.73 017.41 094 1005.00 1028.28 2 00.30 00.00 000 00.00 04.95 00.00 000 ///// /// ///// ///// ///// /// 016.43 008.68 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.836942 
10.09.2019 00:06:04 10.09.2019_03:06:04 012.73 011.84 013.76 012.73 023.88 012.73 017.41 094 1005.00 1028.28 2 00.30 00.00 000 00.00 04.95 00.00 000 ///// /// ///// ///// ///// /// 016.42 008.67 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.854150 
10.09.2019 00:07:04 10.09.2019_03:07:04 012.73 011.86 013.76 012.73 023.88 012.73 017.41 094 1005.00 1028.28 2 00.30 00.00 000 00.00 00.91 00.00 000 ///// /// ///// ///// ///// /// 016.42 008.67 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.872824 
10.09.2019 00:08:04 10.09.2019_03:08:04 012.74 011.88 013.76 012.73 023.88 012.73 017.41 094 1005.00 1028.28 2 00.30 00.00 000 00.00 00.91 00.00 000 ///// /// ///// ///// ///// /// 016.41 008.66 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.888369 
10.09.2019 00:09:04 10.09.2019_03:09:04 012.74 011.89 013.76 012.73 023.88 012.73 017.41 094 1005.00 1028.28 2 00.30 00.00 000 00.00 00.91 00.00 000 ///// /// ///// ///// ///// /// 016.41 008.65 020.41 016.46 0000.00 0000.00 0000.00 0000.00 0000.00 0000.00 00.00 00.00 00.00 00.00 ////// 017.68 016.46 13.902863 
